# 1st line: number of mesh points
# abcissa wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   2 , l=   0 , Occupation=   1.0000
  9.830308526563E-006  1.657494204117E+000 -5.276150761298E+000  1.706060771122E+001
  3.932200719722E-005  1.657338608888E+000 -5.275647642571E+000  1.705873770343E+001
  8.847741541467E-005  1.657079302882E+000 -5.274809189951E+000  1.705562134990E+001
  1.573003992805E-004  1.656716315164E+000 -5.273635521315E+000  1.705125913983E+001
  2.457963722418E-004  1.656249686419E+000 -5.272126801677E+000  1.704565175798E+001
  3.539722959954E-004  1.655679468953E+000 -5.270283243172E+000  1.703880008468E+001
  4.818366816529E-004  1.655005726688E+000 -5.268105105035E+000  1.703070519573E+001
  6.293995911626E-004  1.654228535157E+000 -5.265592693578E+000  1.702136836228E+001
  7.966726389935E-004  1.653347981501E+000 -5.262746362162E+000  1.701079105072E+001
  9.836689940782E-004  1.652364164458E+000 -5.259566511162E+000  1.699897492257E+001
  1.190403382016E-003  1.651277194362E+000 -5.256053587933E+000  1.698592183431E+001
  1.416892087541E-003  1.650087193131E+000 -5.252208086764E+000  1.697163383718E+001
  1.663152957245E-003  1.648794294260E+000 -5.248030548833E+000  1.695611317706E+001
  1.929205402573E-003  1.647398642812E+000 -5.243521562161E+000  1.693936229418E+001
  2.215070403073E-003  1.645900395405E+000 -5.238681761547E+000  1.692138382296E+001
  2.520770509919E-003  1.644299720205E+000 -5.233511828516E+000  1.690218059170E+001
  2.846329849692E-003  1.642596796910E+000 -5.228012491253E+000  1.688175562237E+001
  3.191774128432E-003  1.640791816740E+000 -5.222184524528E+000  1.686011213031E+001
  3.557130635959E-003  1.638884982421E+000 -5.216028749629E+000  1.683725352390E+001
  3.942428250463E-003  1.636876508171E+000 -5.209546034280E+000  1.681318340427E+001
  4.347697443358E-003  1.634766619687E+000 -5.202737292559E+000  1.678790556493E+001
  4.772970284417E-003  1.632555554124E+000 -5.195603484804E+000  1.676142399142E+001
  5.218280447175E-003  1.630243560080E+000 -5.188145617530E+000  1.673374286092E+001
  5.683663214611E-003  1.627830897578E+000 -5.180364743319E+000  1.670486654186E+001
  6.169155485101E-003  1.625317838047E+000 -5.172261960728E+000  1.667479959348E+001
  6.674795778653E-003  1.622704664299E+000 -5.163838414170E+000  1.664354676537E+001
  7.200624243425E-003  1.619991670511E+000 -5.155095293809E+000  1.661111299704E+001
  7.746682662519E-003  1.617179162203E+000 -5.146033835438E+000  1.657750341741E+001
  8.313014461060E-003  1.614267456211E+000 -5.136655320354E+000  1.654272334428E+001
  8.899664713569E-003  1.611256880667E+000 -5.126961075232E+000  1.650677828384E+001
  9.506680151615E-003  1.608147774971E+000 -5.116952471988E+000  1.646967393006E+001
  1.013410917176E-002  1.604940489769E+000 -5.106630927638E+000  1.643141616418E+001
  1.078200184380E-002  1.601635386920E+000 -5.095997904158E+000  1.639201105404E+001
  1.145040991929E-002  1.598232839471E+000 -5.085054908326E+000  1.635146485349E+001
  1.213938684040E-002  1.594733231628E+000 -5.073803491569E+000  1.630978400176E+001
  1.284898774901E-002  1.591136958726E+000 -5.062245249802E+000  1.626697512273E+001
  1.357926949620E-002  1.587444427195E+000 -5.050381823255E+000  1.622304502430E+001
  1.433029065191E-002  1.583656054528E+000 -5.038214896303E+000  1.617800069759E+001
  1.510211151509E-002  1.579772269250E+000 -5.025746197283E+000  1.613184931627E+001
  1.589479412397E-002  1.575793510880E+000 -5.012977498309E+000  1.608459823574E+001
  1.670840226680E-002  1.571720229895E+000 -4.999910615080E+000  1.603625499234E+001
  1.754300149280E-002  1.567552887697E+000 -4.986547406680E+000  1.598682730252E+001
  1.839865912351E-002  1.563291956567E+000 -4.972889775372E+000  1.593632306199E+001
  1.927544426443E-002  1.558937919633E+000 -4.958939666389E+000  1.588475034486E+001
  2.017342781695E-002  1.554491270823E+000 -4.944699067712E+000  1.583211740268E+001
  2.109268249069E-002  1.549952514827E+000 -4.930170009849E+000  1.577843266354E+001
  2.203328281612E-002  1.545322167052E+000 -4.915354565602E+000  1.572370473111E+001
  2.299530515754E-002  1.540600753577E+000 -4.900254849828E+000  1.566794238362E+001
  2.397882772639E-002  1.535788811105E+000 -4.884873019191E+000  1.561115457285E+001
  2.498393059493E-002  1.530886886921E+000 -4.869211271915E+000  1.555335042305E+001
  2.601069571024E-002  1.525895538837E+000 -4.853271847521E+000  1.549453922989E+001
  2.705920690860E-002  1.520815335146E+000 -4.837057026558E+000  1.543473045931E+001
  2.812954993023E-002  1.515646854569E+000 -4.820569130332E+000  1.537393374640E+001
  2.922181243436E-002  1.510390686202E+000 -4.803810520625E+000  1.531215889418E+001
  3.033608401473E-002  1.505047429460E+000 -4.786783599400E+000  1.524941587241E+001
  3.147245621542E-002  1.499617694026E+000 -4.769490808508E+000  1.518571481636E+001
  3.263102254705E-002  1.494102099786E+000 -4.751934629381E+000  1.512106602546E+001
  3.381187850339E-002  1.488501276779E+000 -4.734117582723E+000  1.505547996205E+001
  3.501512157837E-002  1.482815865129E+000 -4.716042228180E+000  1.498896725001E+001
  3.624085128345E-002  1.477046514986E+000 -4.697711164021E+000  1.492153867335E+001
  3.748916916538E-002  1.471193886465E+000 -4.679127026792E+000  1.485320517480E+001
  3.876017882444E-002  1.465258649576E+000 -4.660292490976E+000  1.478397785437E+001
  4.005398593302E-002  1.459241484161E+000 -4.641210268633E+000  1.471386796779E+001
  4.137069825459E-002  1.453143079823E+000 -4.621883109041E+000  1.464288692506E+001
