# 1st line: number of mesh points
# abcissa nuclear coulomb dft-vxc_up dft-vxc_down
500
  9.830308526563E-006 -6.103572419713E+005  1.473406336158E+001 -3.009567628975E+003 -3.009567628975E+003
  3.932200719722E-005 -1.525863105082E+005  1.473406296954E+001 -7.562257897098E+002 -7.562257897098E+002
  8.847741541467E-005 -6.781391580981E+004  1.473406127139E+001 -3.389393695473E+002 -3.389393695473E+002
  1.573003992805E-004 -3.814357768603E+004  1.473405670168E+001 -1.928880662402E+002 -1.928880662402E+002
  2.457963722418E-004 -2.441044977710E+004  1.473404707140E+001 -1.252860187689E+002 -1.252860187689E+002
  3.539722959954E-004 -1.695047908517E+004  1.473402957173E+001 -8.856269024802E+001 -8.856269024802E+001
  4.818366816529E-004 -1.245235206962E+004  1.473400077753E+001 -6.641840182241E+001 -6.641840182241E+001
  6.293995911626E-004 -9.532894657458E+003  1.473395665227E+001 -5.204458886621E+001 -5.204458886621E+001
  7.966726389935E-004 -7.531324293476E+003  1.473389255367E+001 -4.218860198214E+001 -4.218860198214E+001
  9.836689940782E-004 -6.099612812969E+003  1.473380324017E+001 -3.513730061333E+001 -3.513730061333E+001
  1.190403382016E-003 -5.040308260748E+003  1.473368287828E+001 -2.991874376319E+001 -2.991874376319E+001
  1.416892087541E-003 -4.234620302251E+003  1.473352505074E+001 -2.594819611446E+001 -2.594819611446E+001
  1.663152957245E-003 -3.607605646770E+003  1.473332276548E+001 -2.285675602604E+001 -2.285675602604E+001
  1.929205402573E-003 -3.110088740161E+003  1.473306846542E+001 -2.040236157141E+001 -2.040236157141E+001
  2.215070403073E-003 -2.708717516010E+003  1.473275403901E+001 -1.842084075942E+001 -1.842084075942E+001
  2.520770509919E-003 -2.380224608464E+003  1.473237083166E+001 -1.679766280773E+001 -1.679766280773E+001
  2.846329849692E-003 -2.107977752701E+003  1.473190965776E+001 -1.545095776157E+001 -1.545095776157E+001
  3.191774128432E-003 -1.879832268378E+003  1.473136081361E+001 -1.432094551295E+001 -1.432094551295E+001
  3.557130635959E-003 -1.686752783085E+003  1.473071409098E+001 -1.336315134313E+001 -1.336315134313E+001
  3.942428250463E-003 -1.521904678746E+003  1.472995879142E+001 -1.254393363905E+001 -1.254393363905E+001
  4.347697443358E-003 -1.380040832686E+003  1.472908374124E+001 -1.183746517441E+001 -1.183746517441E+001
  4.772970284417E-003 -1.257078850792E+003  1.472807730717E+001 -1.122365207313E+001 -1.122365207313E+001
  5.218280447175E-003 -1.149804051495E+003  1.472692741267E+001 -1.068667177112E+001 -1.068667177112E+001
  5.683663214611E-003 -1.055657200901E+003  1.472562155488E+001 -1.021392815898E+001 -1.021392815898E+001
  6.169155485101E-003 -9.725804471115E+002  1.472414682213E+001 -9.795293205566E+000 -9.795293205566E+000
  6.674795778653E-003 -8.989039064219E+002  1.472248991207E+001 -9.422548687170E+000 -9.422548687170E+000
  7.200624243425E-003 -8.332610892005E+002  1.472063715034E+001 -9.088969877782E+000 -9.088969877782E+000
  7.746682662519E-003 -7.745250788483E+002  1.471857450979E+001 -8.789011394706E+000 -8.789011394706E+000
  8.313014461060E-003 -7.217598415238E+002  1.471628763015E+001 -8.518067524163E+000 -8.518067524163E+000
  8.899664713569E-003 -6.741827016081E+002  1.471376183821E+001 -8.272287509364E+000 -8.272287509364E+000
  9.506680151615E-003 -6.311351496327E+002  1.471098216851E+001 -8.048431854450E+000 -8.048431854450E+000
  1.013410917176E-002 -5.920599332718E+002  1.470793338429E+001 -7.843759556303E+000 -7.843759556303E+000
  1.078200184380E-002 -5.564829321053E+002  1.470459999904E+001 -7.655938884090E+000 -7.655938884090E+000
  1.145040991929E-002 -5.239987076701E+002  1.470096629821E+001 -7.482976250090E+000 -7.482976250090E+000
  1.213938684040E-002 -4.942589011196E+002  1.469701636141E+001 -7.323159097650E+000 -7.323159097650E+000
  1.284898774901E-002 -4.669628547557E+002  1.469273408482E+001 -7.175009735953E+000 -7.175009735953E+000
  1.357926949620E-002 -4.418499832911E+002  1.468810320393E+001 -7.037247787688E+000 -7.037247787688E+000
  1.433029065191E-002 -4.186935314671E+002  1.468310731644E+001 -6.908759460920E+000 -6.908759460920E+000
  1.510211151509E-002 -3.972954373966E+002  1.467772990551E+001 -6.788572263803E+000 -6.788572263803E+000
  1.589479412397E-002 -3.774820833288E+002  1.467195436303E+001 -6.675834087538E+000 -6.675834087538E+000
  1.670840226680E-002 -3.591007628493E+002  1.466576401312E+001 -6.569795815903E+000 -6.569795815903E+000
  1.754300149280E-002 -3.420167297177E+002  1.465914213579E+001 -6.469796797850E+000 -6.469796797850E+000
  1.839865912351E-002 -3.261107214238E+002  1.465207199057E+001 -6.375252656839E+000 -6.375252656839E+000
  1.927544426443E-002 -3.112768721535E+002  1.464453684027E+001 -6.285645017002E+000 -6.285645017002E+000
  2.017342781695E-002 -2.974209467248E+002  1.463651997475E+001 -6.200512809242E+000 -6.200512809242E+000
  2.109268249069E-002 -2.844588402945E+002  1.462800473463E+001 -6.119444885548E+000 -6.119444885548E+000
  2.203328281612E-002 -2.723152990897E+002  1.461897453504E+001 -6.042073721281E+000 -6.042073721281E+000
  2.299530515754E-002 -2.609228257200E+002  1.460941288919E+001 -5.968070026016E+000 -5.968070026016E+000
  2.397882772639E-002 -2.502207392481E+002  1.459930343191E+001 -5.897138116175E+000 -5.897138116175E+000
  2.498393059493E-002 -2.401543655111E+002  1.458862994299E+001 -5.829011928774E+000 -5.829011928774E+000
  2.601069571024E-002 -2.306743374664E+002  1.457737637042E+001 -5.763451576753E+000 -5.763451576753E+000
