# 1st line: number of mesh points
# abcissa nuclear coulomb dft-vxc_up dft-vxc_down
500
  9.830308526563E-006 -6.103572419713E+005  1.467797851812E+001 -3.009912885073E+003 -3.009912885073E+003
  3.932200719722E-005 -1.525863105082E+005  1.467797812623E+001 -7.563117536424E+002 -7.563117536424E+002
  8.847741541467E-005 -6.781391580981E+004  1.467797642856E+001 -3.389773164891E+002 -3.389773164891E+002
  1.573003992805E-004 -3.814357768603E+004  1.467797186011E+001 -1.929092073259E+002 -1.929092073259E+002
  2.457963722418E-004 -2.441044977710E+004  1.467796223250E+001 -1.252993812437E+002 -1.252993812437E+002
  3.539722959954E-004 -1.695047908517E+004  1.467794473770E+001 -8.857182741009E+001 -8.857182741009E+001
  4.818366816529E-004 -1.245235206962E+004  1.467791595150E+001 -6.642499136419E+001 -6.642499136419E+001
  6.293995911626E-004 -9.532894657458E+003  1.467787183851E+001 -5.204952501778E+001 -5.204952501778E+001
  7.966726389935E-004 -7.531324293476E+003  1.467780775772E+001 -4.219240469082E+001 -4.219240469082E+001
  9.836689940782E-004 -6.099612812969E+003  1.467771846904E+001 -3.514029269508E+001 -3.514029269508E+001
  1.190403382016E-003 -5.040308260748E+003  1.467759814061E+001 -2.992113619253E+001 -2.992113619253E+001
  1.416892087541E-003 -4.234620302251E+003  1.467744035695E+001 -2.595013258025E+001 -2.595013258025E+001
  1.663152957245E-003 -3.607605646770E+003  1.467723812793E+001 -2.285833776749E+001 -2.285833776749E+001
  1.929205402573E-003 -3.110088740161E+003  1.467698389858E+001 -2.040366197351E+001 -2.040366197351E+001
  2.215070403073E-003 -2.708717516010E+003  1.467666955962E+001 -1.842191431573E+001 -1.842191431573E+001
  2.520770509919E-003 -2.380224608464E+003  1.467628645886E+001 -1.679855083261E+001 -1.679855083261E+001
  2.846329849692E-003 -2.107977752701E+003  1.467582541326E+001 -1.545169214843E+001 -1.545169214843E+001
  3.191774128432E-003 -1.879832268378E+003  1.467527672182E+001 -1.432155127615E+001 -1.432155127615E+001
  3.557130635959E-003 -1.686752783085E+003  1.467463017917E+001 -1.336364837914E+001 -1.336364837914E+001
  3.942428250463E-003 -1.521904678746E+003  1.467387508985E+001 -1.254433797300E+001 -1.254433797300E+001
  4.347697443358E-003 -1.380040832686E+003  1.467300028328E+001 -1.183778985931E+001 -1.183778985931E+001
  4.772970284417E-003 -1.257078850792E+003  1.467199412946E+001 -1.122390784956E+001 -1.122390784956E+001
  5.218280447175E-003 -1.149804051495E+003  1.467084455523E+001 -1.068686755873E+001 -1.068686755873E+001
  5.683663214611E-003 -1.055657200901E+003  1.466953906123E+001 -1.021407142777E+001 -1.021407142777E+001
  6.169155485101E-003 -9.725804471115E+002  1.466806473941E+001 -9.795390259845E+000 -9.795390259845E+000
  6.674795778653E-003 -8.989039064219E+002  1.466640829117E+001 -9.422604885323E+000 -9.422604885323E+000
  7.200624243425E-003 -8.332610892005E+002  1.466455604599E+001 -9.088989804105E+000 -9.088989804105E+000
  7.746682662519E-003 -7.745250788483E+002  1.466249398064E+001 -8.788998995103E+000 -8.788998995103E+000
  8.313014461060E-003 -7.217598415238E+002  1.466020773892E+001 -8.518026214262E+000 -8.518026214262E+000
  8.899664713569E-003 -6.741827016081E+002  1.465768265175E+001 -8.272220261371E+000 -8.272220261371E+000
  9.506680151615E-003 -6.311351496327E+002  1.465490375789E+001 -8.048341267478E+000 -8.048341267478E+000
  1.013410917176E-002 -5.920599332718E+002  1.465185582490E+001 -7.843647913717E+000 -7.843647913717E+000
  1.078200184380E-002 -5.564829321053E+002  1.464852337062E+001 -7.655808200585E+000 -7.655808200585E+000
  1.145040991929E-002 -5.239987076701E+002  1.464489068499E+001 -7.482828310588E+000 -7.482828310588E+000
  1.213938684040E-002 -4.942589011196E+002  1.464094185212E+001 -7.322995489623E+000 -7.322995489623E+000
  1.284898774901E-002 -4.669628547557E+002  1.463666077278E+001 -7.174831876432E+000 -7.174831876432E+000
  1.357926949620E-002 -4.418499832911E+002  1.463203118706E+001 -7.037056945948E+000 -7.037056945948E+000
  1.433029065191E-002 -4.186935314671E+002  1.462703669737E+001 -6.908556777637E+000 -6.908556777637E+000
  1.510211151509E-002 -3.972954373966E+002  1.462166079157E+001 -6.788358767294E+000 -6.788358767294E+000
  1.589479412397E-002 -3.774820833288E+002  1.461588686629E+001 -6.675610707592E+000 -6.675610707592E+000
  1.670840226680E-002 -3.591007628493E+002  1.460969825047E+001 -6.569563395619E+000 -6.569563395619E+000
  1.754300149280E-002 -3.420167297177E+002  1.460307822890E+001 -6.469556103793E+000 -6.469556103793E+000
  1.839865912351E-002 -3.261107214238E+002  1.459601006594E+001 -6.375004387801E+000 -6.375004387801E+000
  1.927544426443E-002 -3.112768721535E+002  1.458847702922E+001 -6.285389811574E+000 -6.285389811574E+000
  2.017342781695E-002 -2.974209467248E+002  1.458046241345E+001 -6.200251252386E+000 -6.200251252386E+000
  2.109268249069E-002 -2.844588402945E+002  1.457194956408E+001 -6.119177514322E+000 -6.119177514322E+000
  2.203328281612E-002 -2.723152990897E+002  1.456292190106E+001 -6.041801029836E+000 -6.041801029836E+000
  2.299530515754E-002 -2.609228257200E+002  1.455336294242E+001 -5.967792469973E+000 -5.967792469973E+000
  2.397882772639E-002 -2.502207392481E+002  1.454325632779E+001 -5.896856116466E+000 -5.896856116466E+000
  2.498393059493E-002 -2.401543655111E+002  1.453258584172E+001 -5.828725875028E+000 -5.828725875028E+000
  2.601069571024E-002 -2.306743374664E+002  1.452133543693E+001 -5.763161830281E+000 -5.763161830281E+000
