# 1st line: number of mesh points
# rho and r_seitz are calculated from total density
# zeta and r_seitz only correct of rho > 1d-12

# abcissa rho drho ddrho zeta r_seitz
500
  9.830308526563E-006  4.141370308393E+000 -8.565456257311E+000  1.759684325118E+001  1.000000000000E+000  8.981021369258E-001
  3.932200719722E-005  4.141117706191E+000 -8.564937311766E+000  1.759580881036E+001  1.000000000000E+000  8.981203975325E-001
  8.847741541467E-005  4.140696714458E+000 -8.564072424974E+000  1.759408477647E+001  1.000000000000E+000  8.981508343145E-001
  1.573003992805E-004  4.140107351106E+000 -8.562861630618E+000  1.759167120076E+001  1.000000000000E+000  8.981934509284E-001
  2.457963722418E-004  4.139349641215E+000 -8.561304975866E+000  1.758856815499E+001  1.000000000000E+000  8.982482524954E-001
  3.539722959954E-004  4.138423617045E+000 -8.559402521390E+000  1.758477573150E+001  1.000000000000E+000  8.983152456016E-001
  4.818366816529E-004  4.137329318037E+000 -8.557154341379E+000  1.758029404324E+001  1.000000000000E+000  8.983944383006E-001
  6.293995911626E-004  4.136066790830E+000 -8.554560523568E+000  1.757512322379E+001  1.000000000000E+000  8.984858401154E-001
  7.966726389935E-004  4.134636089270E+000 -8.551621169259E+000  1.756926342751E+001  1.000000000000E+000  8.985894620404E-001
  9.836689940782E-004  4.133037274421E+000 -8.548336393353E+000  1.756271482950E+001  1.000000000000E+000  8.987053165453E-001
  1.190403382016E-003  4.131270414584E+000 -8.544706324389E+000  1.755547762578E+001  1.000000000000E+000  8.988334175775E-001
  1.416892087541E-003  4.129335585315E+000 -8.540731104578E+000  1.754755203331E+001  1.000000000000E+000  8.989737805664E-001
  1.663152957245E-003  4.127232869438E+000 -8.536410889847E+000  1.753893829016E+001  1.000000000000E+000  8.991264224271E-001
  1.929205402573E-003  4.124962357074E+000 -8.531745849888E+000  1.752963665556E+001  1.000000000000E+000  8.992913615653E-001
  2.215070403073E-003  4.122524145657E+000 -8.526736168210E+000  1.751964741005E+001  1.000000000000E+000  8.994686178817E-001
  2.520770509919E-003  4.119918339961E+000 -8.521382042190E+000  1.750897085562E+001  1.000000000000E+000  8.996582127779E-001
  2.846329849692E-003  4.117145052127E+000 -8.515683683136E+000  1.749760731583E+001  1.000000000000E+000  8.998601691616E-001
  3.191774128432E-003  4.114204401689E+000 -8.509641316350E+000  1.748555713597E+001  1.000000000000E+000  9.000745114528E-001
  3.557130635959E-003  4.111096515607E+000 -8.503255181196E+000  1.747282068323E+001  1.000000000000E+000  9.003012655908E-001
  3.942428250463E-003  4.107821528296E+000 -8.496525531171E+000  1.745939834685E+001  1.000000000000E+000  9.005404590403E-001
  4.347697443358E-003  4.104379581658E+000 -8.489452633980E+000  1.744529053833E+001  1.000000000000E+000  9.007921207997E-001
  4.772970284417E-003  4.100770825123E+000 -8.482036771618E+000  1.743049769158E+001  1.000000000000E+000  9.010562814081E-001
  5.218280447175E-003  4.096995415679E+000 -8.474278240452E+000  1.741502026315E+001  1.000000000000E+000  9.013329729539E-001
  5.683663214611E-003  4.093053517919E+000 -8.466177351313E+000  1.739885873243E+001  1.000000000000E+000  9.016222290832E-001
  6.169155485101E-003  4.088945304072E+000 -8.457734429583E+000  1.738201360187E+001  1.000000000000E+000  9.019240850093E-001
  6.674795778653E-003  4.084670954053E+000 -8.448949815294E+000  1.736448539722E+001  1.000000000000E+000  9.022385775216E-001
  7.200624243425E-003  4.080230655505E+000 -8.439823863229E+000  1.734627466774E+001  1.000000000000E+000  9.025657449960E-001
  7.746682662519E-003  4.075624603844E+000 -8.430356943025E+000  1.732738198648E+001  1.000000000000E+000  9.029056274051E-001
  8.313014461060E-003  4.070853002308E+000 -8.420549439284E+000  1.730780795052E+001  1.000000000000E+000  9.032582663288E-001
  8.899664713569E-003  4.065916062005E+000 -8.410401751683E+000  1.728755318124E+001  1.000000000000E+000  9.036237049662E-001
  9.506680151615E-003  4.060814001969E+000 -8.399914295092E+000  1.726661832461E+001  1.000000000000E+000  9.040019881467E-001
  1.013410917176E-002  4.055547049205E+000 -8.389087499694E+000  1.724500405147E+001  1.000000000000E+000  9.043931623426E-001
  1.078200184380E-002  4.050115438753E+000 -8.377921811111E+000  1.722271105782E+001  1.000000000000E+000  9.047972756817E-001
  1.145040991929E-002  4.044519413737E+000 -8.366417690535E+000  1.719974006516E+001  1.000000000000E+000  9.052143779604E-001
  1.213938684040E-002  4.038759225430E+000 -8.354575614854E+000  1.717609182074E+001  1.000000000000E+000  9.056445206574E-001
  1.284898774901E-002  4.032835133309E+000 -8.342396076799E+000  1.715176709799E+001  1.000000000000E+000  9.060877569478E-001
  1.357926949620E-002  4.026747405120E+000 -8.329879585075E+000  1.712676669675E+001  1.000000000000E+000  9.065441417179E-001
  1.433029065191E-002  4.020496316942E+000 -8.317026664514E+000  1.710109144370E+001  1.000000000000E+000  9.070137315800E-001
  1.510211151509E-002  4.014082153249E+000 -8.303837856222E+000  1.707474219266E+001  1.000000000000E+000  9.074965848885E-001
  1.589479412397E-002  4.007505206983E+000 -8.290313717730E+000  1.704771982500E+001  1.000000000000E+000  9.079927617556E-001
  1.670840226680E-002  4.000765779618E+000 -8.276454823154E+000  1.702002525000E+001  1.000000000000E+000  9.085023240685E-001
  1.754300149280E-002  3.993864181234E+000 -8.262261763354E+000  1.699165940524E+001  1.000000000000E+000  9.090253355062E-001
  1.839865912351E-002  3.986800730586E+000 -8.247735146103E+000  1.696262325696E+001  1.000000000000E+000  9.095618615576E-001
