# 1st line: number of mesh points
# abcissa wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   0 , Occupation=   1.0000
  9.830308526563E-006  2.035035701995E+000 -2.104497785694E+000  2.147142033586E+000
  3.932200719722E-005  2.034973637714E+000 -2.104434463679E+000  2.147084322020E+000
  8.847741541467E-005  2.034870195973E+000 -2.104328925237E+000  2.146988132852E+000
  1.573003992805E-004  2.034725374862E+000 -2.104181167741E+000  2.146853461244E+000
  2.457963722418E-004  2.034539171708E+000 -2.103991187517E+000  2.146680300422E+000
  3.539722959954E-004  2.034311583078E+000 -2.103758979841E+000  2.146468641683E+000
  4.818366816529E-004  2.034042604774E+000 -2.103484538941E+000  2.146218474386E+000
  6.293995911626E-004  2.033732231841E+000 -2.103167857998E+000  2.145929785962E+000
  7.966726389935E-004  2.033380458564E+000 -2.102808929151E+000  2.145602561912E+000
  9.836689940782E-004  2.032987278470E+000 -2.102407743492E+000  2.145236785808E+000
  1.190403382016E-003  2.032552684332E+000 -2.101964291075E+000  2.144832439296E+000
  1.416892087541E-003  2.032076668168E+000 -2.101478560914E+000  2.144389502097E+000
  1.663152957245E-003  2.031559221248E+000 -2.100950540985E+000  2.143907952012E+000
  1.929205402573E-003  2.031000334090E+000 -2.100380218231E+000  2.143387764922E+000
  2.215070403073E-003  2.030399996468E+000 -2.099767578567E+000  2.142828914792E+000
  2.520770509919E-003  2.029758197412E+000 -2.099112606875E+000  2.142231373674E+000
  2.846329849692E-003  2.029074925213E+000 -2.098415287016E+000  2.141595111710E+000
  3.191774128432E-003  2.028350167424E+000 -2.097675601831E+000  2.140920097136E+000
  3.557130635959E-003  2.027583910867E+000 -2.096893533141E+000  2.140206296285E+000
  3.942428250463E-003  2.026776141634E+000 -2.096069061757E+000  2.139453673594E+000
  4.347697443358E-003  2.025926845090E+000 -2.095202167480E+000  2.138662191604E+000
  4.772970284417E-003  2.025036005883E+000 -2.094292829109E+000  2.137831810967E+000
  5.218280447175E-003  2.024103607941E+000 -2.093341024443E+000  2.136962490451E+000
  5.683663214611E-003  2.023129634482E+000 -2.092346730288E+000  2.136054186945E+000
  6.169155485101E-003  2.022114068017E+000 -2.091309922461E+000  2.135106855464E+000
  6.674795778653E-003  2.021056890355E+000 -2.090230575797E+000  2.134120449155E+000
  7.200624243425E-003  2.019958082611E+000 -2.089108664156E+000  2.133094919302E+000
  7.746682662519E-003  2.018817625206E+000 -2.087944160425E+000  2.132030215334E+000
  8.313014461060E-003  2.017635497881E+000 -2.086737036529E+000  2.130926284830E+000
  8.899664713569E-003  2.016411679694E+000 -2.085487263434E+000  2.129783073527E+000
  9.506680151615E-003  2.015146149035E+000 -2.084194811159E+000  2.128600525325E+000
  1.013410917176E-002  2.013838883626E+000 -2.082859648779E+000  2.127378582298E+000
  1.078200184380E-002  2.012489860534E+000 -2.081481744432E+000  2.126117184697E+000
  1.145040991929E-002  2.011099056172E+000 -2.080061065331E+000  2.124816270963E+000
  1.213938684040E-002  2.009666446311E+000 -2.078597577769E+000  2.123475777732E+000
  1.284898774901E-002  2.008192006086E+000 -2.077091247130E+000  2.122095639845E+000
  1.357926949620E-002  2.006675710004E+000 -2.075542037896E+000  2.120675790357E+000
  1.433029065191E-002  2.005117531952E+000 -2.073949913654E+000  2.119216160545E+000
  1.510211151509E-002  2.003517445207E+000 -2.072314837110E+000  2.117716679919E+000
  1.589479412397E-002  2.001875422443E+000 -2.070636770097E+000  2.116177276233E+000
  1.670840226680E-002  2.000191435743E+000 -2.068915673584E+000  2.114597875493E+000
  1.754300149280E-002  1.998465456603E+000 -2.067151507687E+000  2.112978401970E+000
  1.839865912351E-002  1.996697455947E+000 -2.065344231680E+000  2.111318778209E+000
  1.927544426443E-002  1.994887404137E+000 -2.063493804006E+000  2.109618925044E+000
  2.017342781695E-002  1.993035270977E+000 -2.061600182289E+000  2.107878761605E+000
  2.109268249069E-002  1.991141025733E+000 -2.059663323342E+000  2.106098205335E+000
  2.203328281612E-002  1.989204637135E+000 -2.057683183186E+000  2.104277172000E+000
  2.299530515754E-002  1.987226073395E+000 -2.055659717056E+000  2.102415575703E+000
  2.397882772639E-002  1.985205302213E+000 -2.053592879419E+000  2.100513328898E+000
  2.498393059493E-002  1.983142290795E+000 -2.051482623982E+000  2.098570342403E+000
  2.601069571024E-002  1.981037005859E+000 -2.049328903710E+000  2.096586525415E+000
  2.705920690860E-002  1.978889413651E+000 -2.047131670837E+000  2.094561785526E+000
  2.812954993023E-002  1.976699479959E+000 -2.044890876884E+000  2.092496028737E+000
  2.922181243436E-002  1.974467170123E+000 -2.042606472669E+000  2.090389159474E+000
  3.033608401473E-002  1.972192449051E+000 -2.040278408325E+000  2.088241080605E+000
  3.147245621542E-002  1.969875281232E+000 -2.037906633316E+000  2.086051693456E+000
  3.263102254705E-002  1.967515630749E+000 -2.035491096452E+000  2.083820897830E+000
  3.381187850339E-002  1.965113461297E+000 -2.033031745906E+000  2.081548592023E+000
  3.501512157837E-002  1.962668736195E+000 -2.030528529230E+000  2.079234672843E+000
  3.624085128345E-002  1.960181418405E+000 -2.027981393372E+000  2.076879035631E+000
  3.748916916538E-002  1.957651470543E+000 -2.025390284697E+000  2.074481574278E+000
  3.876017882444E-002  1.955078854897E+000 -2.022755149001E+000  2.072042181243E+000
  4.005398593302E-002  1.952463533448E+000 -2.020075931533E+000  2.069560747582E+000
  4.137069825459E-002  1.949805467880E+000 -2.017352577011E+000  2.067037162959E+000
