# 1st line: number of mesh points
# rho and r_seitz are calculated from total density
# zeta and r_seitz only correct of rho > 1d-12

# abcissa rho drho ddrho zeta r_seitz
500
  9.830308526563E-006  1.622140875918E+003 -1.970709371193E+004  2.452197681345E+005  2.739380152958E-008  1.227470025417E-001
  3.932200719722E-005  1.621559786877E+003 -1.969986312499E+004  2.451275064760E+005  2.741021188428E-008  1.227616629981E-001
  8.847741541467E-005  1.620591728146E+003 -1.968781756030E+004  2.449738081113E+005  2.743743587809E-008  1.227861019818E-001
  1.573003992805E-004  1.619237333798E+003 -1.967096513242E+004  2.447587795612E+005  2.747528162642E-008  1.228203268303E-001
  2.457963722418E-004  1.617497490658E+003 -1.964931719017E+004  2.444825697986E+005  2.752348125306E-008  1.228643478222E-001
  3.539722959954E-004  1.615373337433E+003 -1.962288830509E+004  2.441453700924E+005  2.758168978935E-008  1.229181781833E-001
  4.818366816529E-004  1.612866263593E+003 -1.959169625664E+004  2.437474138073E+005  2.764948292912E-008  1.229818340943E-001
  6.293995911626E-004  1.609977908004E+003 -1.955576201416E+004  2.432889761593E+005  2.772635997851E-008  1.230553347005E-001
  7.966726389935E-004  1.606710157315E+003 -1.951510971552E+004  2.427703739279E+005  2.781173770464E-008  1.231387021230E-001
  9.836689940782E-004  1.603065144110E+003 -1.946976664270E+004  2.421919651250E+005  2.790495353931E-008  1.232319614720E-001
  1.190403382016E-003  1.599045244807E+003 -1.941976319405E+004  2.415541486205E+005  2.800526356152E-008  1.233351408616E-001
  1.416892087541E-003  1.594653077336E+003 -1.936513285354E+004  2.408573637263E+005  2.811183960171E-008  1.234482714262E-001
  1.663152957245E-003  1.589891498565E+003 -1.930591215683E+004  2.401020897373E+005  2.822376909469E-008  1.235713873396E-001
  1.929205402573E-003  1.584763601505E+003 -1.924214065430E+004  2.392888454328E+005  2.834005235850E-008  1.237045258348E-001
  2.215070403073E-003  1.579272712287E+003 -1.917386087110E+004  2.384181885354E+005  2.845960206927E-008  1.238477272264E-001
  2.520770509919E-003  1.573422386904E+003 -1.910111826422E+004  2.374907151315E+005  2.858124108584E-008  1.240010349349E-001
  2.846329849692E-003  1.567216407746E+003 -1.902396117664E+004  2.365070590523E+005  2.870369895079E-008  1.241644955122E-001
  3.191774128432E-003  1.560658779908E+003 -1.894244078863E+004  2.354678912157E+005  2.882561081972E-008  1.243381586699E-001
  3.557130635959E-003  1.553753727291E+003 -1.885661106632E+004  2.343739189314E+005  2.894551501429E-008  1.245220773086E-001
  3.942428250463E-003  1.546505688491E+003 -1.876652870747E+004  2.332258851698E+005  2.906184842882E-008  1.247163075506E-001
  4.347697443358E-003  1.538919312493E+003 -1.867225308463E+004  2.320245677940E+005  2.917294703502E-008  1.249209087728E-001
