# 1st line: number of mesh points
# abcissa nuclear coulomb dft-vxc_up dft-vxc_down
500
  9.830308526563E-006 -3.051786209856E+005  5.698799750746E+000 -2.596001937345E+003 -2.595976141425E+003
  3.932200719722E-005 -7.629315525408E+004  5.698799708270E+000 -6.508534304276E+002 -6.508469996190E+002
  8.847741541467E-005 -3.390695790491E+004  5.698799524304E+000 -2.906405296503E+002 -2.906376849706E+002
  1.573003992805E-004 -1.907178884302E+004  5.698799029099E+000 -1.645657612414E+002 -1.645641717038E+002
  2.457963722418E-004 -1.220522488855E+004  5.698797985140E+000 -1.062108764464E+002 -1.062098678569E+002
  3.539722959954E-004 -8.475239542586E+003  5.698796087252E+000 -7.451163208417E+001 -7.451093906772E+001
  4.818366816529E-004 -6.226176034811E+003  5.698792962760E+000 -5.539768061752E+001 -5.539717787794E+001
  6.293995911626E-004 -4.766447328729E+003  5.698788171664E+000 -4.299167470240E+001 -4.299129545596E+001
  7.966726389935E-004 -3.765662146738E+003  5.698781206879E+000 -3.448583429000E+001 -3.448553970608E+001
  9.836689940782E-004 -3.049806406485E+003  5.698771494470E+000 -2.840132717608E+001 -2.840109314672E+001
  1.190403382016E-003 -2.520154130374E+003  5.698758393952E+000 -2.389914568310E+001 -2.389895645318E+001
  1.416892087541E-003 -2.117310151125E+003  5.698741198607E+000 -2.047452905545E+001 -2.047437389503E+001
  1.663152957245E-003 -1.803802823385E+003  5.698719135841E+000 -1.780903026325E+001 -1.780890161273E+001
  1.929205402573E-003 -1.555044370080E+003  5.698691367574E+000 -1.569369387904E+001 -1.569358625910E+001
  2.215070403073E-003 -1.354358758005E+003  5.698656990660E+000 -1.398680123371E+001 -1.398671057591E+001
  2.520770509919E-003 -1.190112304232E+003  5.698615037346E+000 -1.258948531098E+001 -1.258940853117E+001
  2.846329849692E-003 -1.053988876351E+003  5.698564475755E+000 -1.143107279861E+001 -1.143100751626E+001
  3.191774128432E-003 -9.399161341890E+002  5.698504210415E+000 -1.045995891684E+001 -1.045990326514E+001
  3.557130635959E-003 -8.433763915423E+002  5.698433082808E+000 -9.637750881418E+000 -9.637703375800E+000
  3.942428250463E-003 -7.609523393730E+002  5.698349871959E+000 -8.935407301282E+000 -8.935366746312E+000
  4.347697443358E-003 -6.900204163432E+002  5.698253295055E+000 -8.330632334596E+000 -8.330597756805E+000
  4.772970284417E-003 -6.285394253961E+002  5.698142008098E+000 -7.806079278896E+000 -7.806049877516E+000
  5.218280447175E-003 -5.749020257476E+002  5.698014606586E+000 -7.348088498348E+000 -7.348063608602E+000
  5.683663214611E-003 -5.278286004504E+002  5.697869626234E+000 -6.945785473380E+000 -6.945764538757E+000
  6.169155485101E-003 -4.862902235558E+002  5.697705543716E+000 -6.590426148817E+000 -6.590408699863E+000
  6.674795778653E-003 -4.494519532110E+002  5.697520777449E+000 -6.274915018905E+000 -6.274900656807E+000
  7.200624243425E-003 -4.166305446002E+002  5.697313688397E+000 -5.993445757169E+000 -5.993434140925E+000
  7.746682662519E-003 -3.872625394242E+002  5.697082580920E+000 -5.741230029722E+000 -5.741220866003E+000
  8.313014461060E-003 -3.608799207619E+002  5.696825703639E+000 -5.514290601826E+000 -5.514283636902E+000
  8.899664713569E-003 -3.370913508040E+002  5.696541250343E+000 -5.309301889624E+000 -5.309296902880E+000
  9.506680151615E-003 -3.155675748164E+002  5.696227360919E+000 -5.123465917970E+000 -5.123462716648E+000
  1.013410917176E-002 -2.960299666359E+002  5.695882122315E+000 -4.954414976079E+000 -4.954413390996E+000
  1.078200184380E-002 -2.782414660527E+002  5.695503569534E+000 -4.800134600258E+000 -4.800134482293E+000
  1.145040991929E-002 -2.619993538351E+002  5.695089686653E+000 -4.658902173582E+000 -4.658903390768E+000
  1.213938684040E-002 -2.471294505598E+002  5.694638407875E+000 -4.529237625545E+000 -4.529240060653E+000
  1.284898774901E-002 -2.334814273779E+002  5.694147618607E+000 -4.409863581338E+000 -4.409867129861E+000
  1.357926949620E-002 -2.209249916456E+002  5.693615156569E+000 -4.299672946034E+000 -4.299677514493E+000
  1.433029065191E-002 -2.093467657336E+002  5.693038812927E+000 -4.197702379641E+000 -4.197707884151E+000
  1.510211151509E-002 -1.986477186983E+002  5.692416333457E+000 -4.103110470572E+000 -4.103116835632E+000
  1.589479412397E-002 -1.887410416644E+002  5.691745419736E+000 -4.015159679930E+000 -4.015166837384E+000
  1.670840226680E-002 -1.795503814247E+002  5.691023730359E+000 -3.933201330041E+000 -3.933209218198E+000
  1.754300149280E-002 -1.710083648589E+002  5.690248882179E+000 -3.856663064479E+000 -3.856671627351E+000
  1.839865912351E-002 -1.630553607119E+002  5.689418451583E+000 -3.785038325247E+000 -3.785047511896E+000
  1.927544426443E-002 -1.556384360767E+002  5.688529975778E+000 -3.717877484629E+000 -3.717887248597E+000
  2.017342781695E-002 -1.487104733624E+002  5.687580954120E+000 -3.654780340900E+000 -3.654790639720E+000
  2.109268249069E-002 -1.422294201472E+002  5.686568849453E+000 -3.595389743341E+000 -3.595400538109E+000
  2.203328281612E-002 -1.361576495449E+002  5.685491089481E+000 -3.539386156434E+000 -3.539397411431E+000
  2.299530515754E-002 -1.304614128600E+002  5.684345068157E+000 -3.486483008359E+000 -3.486494690727E+000
  2.397882772639E-002 -1.251103696240E+002  5.683128147105E+000 -3.436422697104E+000 -3.436434776555E+000
  2.498393059493E-002 -1.200771827556E+002  5.681837657053E+000 -3.388973150023E+000 -3.388985598586E+000
  2.601069571024E-002 -1.153371687332E+002  5.680470899298E+000 -3.343924850905E+000 -3.343937642702E+000
