# 1st line: number of mesh points
# abcissa wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   0.0000
  9.830308526563E-006  4.449214877475E-006  4.525960335175E-001 -1.163753497257E+000
  3.932200719722E-005  1.779653463662E-005  4.525617137112E-001 -1.163667971923E+000
  8.847741541467E-005  4.004098461629E-005  4.525045166403E-001 -1.163525436747E+000
  1.573003992805E-004  7.118094024267E-005  4.524244462144E-001 -1.163325902299E+000
  2.457963722418E-004  1.112141268217E-004  4.523215079077E-001 -1.163069383376E+000
  3.539722959954E-004  1.601376192480E-004  4.521957087593E-001 -1.162755899007E+000
  4.818366816529E-004  2.179478416317E-004  4.520470573741E-001 -1.162385472443E+000
  6.293995911626E-004  2.846405668414E-004  4.518755639236E-001 -1.161958131168E+000
  7.966726389935E-004  3.602109159650E-004  4.516812401473E-001 -1.161473906892E+000
  9.836689940782E-004  4.446533576875E-004  4.514640993535E-001 -1.160932835550E+000
  1.190403382016E-003  5.379617075864E-004  4.512241564208E-001 -1.160334957307E+000
  1.416892087541E-003  6.401291273445E-004  4.509614278000E-001 -1.159680316556E+000
  1.663152957245E-003  7.511481238810E-004  4.506759315153E-001 -1.158968961914E+000
  1.929205402573E-003  8.710105483994E-004  4.503676871669E-001 -1.158200946226E+000
  2.215070403073E-003  9.997075953551E-004  4.500367159323E-001 -1.157376326565E+000
  2.520770509919E-003  1.137229801340E-003  4.496830405691E-001 -1.156495164229E+000
  2.846329849692E-003  1.283567043885E-003  4.493066854170E-001 -1.155557524741E+000
  3.191774128432E-003  1.438708540186E-003  4.489076764008E-001 -1.154563477851E+000
  3.557130635959E-003  1.602642845741E-003  4.484860410327E-001 -1.153513097536E+000
  3.942428250463E-003  1.775357852915E-003  4.480418084153E-001 -1.152406461995E+000
  4.347697443358E-003  1.956840789418E-003  4.475750092449E-001 -1.151243653656E+000
  4.772970284417E-003  2.147078216707E-003  4.470856758144E-001 -1.150024759168E+000
  5.218280447175E-003  2.346056028308E-003  4.465738420169E-001 -1.148749869407E+000
  5.683663214611E-003  2.553759448055E-003  4.460395433489E-001 -1.147419079472E+000
  6.169155485101E-003  2.770173028258E-003  4.454828169147E-001 -1.146032488688E+000
  6.674795778653E-003  2.995280647784E-003  4.449037014295E-001 -1.144590200600E+000
  7.200624243425E-003  3.229065510065E-003  4.443022372240E-001 -1.143092322982E+000
  7.746682662519E-003  3.471510141028E-003  4.436784662481E-001 -1.141538967827E+000
  8.313014461060E-003  3.722596386948E-003  4.430324320759E-001 -1.139930251352E+000
  8.899664713569E-003  3.982305412222E-003  4.423641799096E-001 -1.138266293999E+000
  9.506680151615E-003  4.250617697072E-003  4.416737565847E-001 -1.136547220432E+000
  1.013410917176E-002  4.527513035167E-003  4.409612105745E-001 -1.134773159537E+000
  1.078200184380E-002  4.812970531178E-003  4.402265919951E-001 -1.132944244423E+000
  1.145040991929E-002  5.106968598247E-003  4.394699526111E-001 -1.131060612423E+000
  1.213938684040E-002  5.409484955398E-003  4.386913458401E-001 -1.129122405091E+000
  1.284898774901E-002  5.720496624862E-003  4.378908267591E-001 -1.127129768205E+000
  1.357926949620E-002  6.039979929335E-003  4.370684521096E-001 -1.125082851766E+000
  1.433029065191E-002  6.367910489169E-003  4.362242803033E-001 -1.122981809998E+000
  1.510211151509E-002  6.704263219484E-003  4.353583714286E-001 -1.120826801347E+000
  1.589479412397E-002  7.049012327219E-003  4.344707872565E-001 -1.118617988485E+000
  1.670840226680E-002  7.402131308108E-003  4.335615912468E-001 -1.116355538305E+000
  1.754300149280E-002  7.763592943591E-003  4.326308485546E-001 -1.114039621927E+000
  1.839865912351E-002  8.133369297657E-003  4.316786260372E-001 -1.111670414694E+000
  1.927544426443E-002  8.511431713623E-003  4.307049922604E-001 -1.109248096176E+000
  2.017342781695E-002  8.897750810847E-003  4.297100175058E-001 -1.106772850168E+000
  2.109268249069E-002  9.292296481375E-003  4.286937737778E-001 -1.104244864693E+000
  2.203328281612E-002  9.695037886530E-003  4.276563348109E-001 -1.101664332001E+000
  2.299530515754E-002  1.010594345343E-002  4.265977760769E-001 -1.099031448570E+000
  2.397882772639E-002  1.052498087147E-002  4.255181747926E-001 -1.096346415110E+000
  2.498393059493E-002  1.095211708871E-002  4.244176099275E-001 -1.093609436560E+000
  2.601069571024E-002  1.138731830821E-002  4.232961622118E-001 -1.090820722093E+000
  2.705920690860E-002  1.183054998436E-002  4.221539141442E-001 -1.087980485116E+000
  2.812954993023E-002  1.228177681908E-002  4.209909499999E-001 -1.085088943271E+000
  2.922181243436E-002  1.274096275803E-002  4.198073558394E-001 -1.082146318437E+000
  3.033608401473E-002  1.320807098671E-002  4.186032195167E-001 -1.079152836732E+000
  3.147245621542E-002  1.368306392655E-002  4.173786306877E-001 -1.076108728518E+000
  3.263102254705E-002  1.416590323096E-002  4.161336808193E-001 -1.073014228397E+000
  3.381187850339E-002  1.465654978130E-002  4.148684631980E-001 -1.069869575221E+000
  3.501512157837E-002  1.515496368278E-002  4.135830729392E-001 -1.066675012088E+000
  3.624085128345E-002  1.566110426043E-002  4.122776069962E-001 -1.063430786349E+000
  3.748916916538E-002  1.617493005487E-002  4.109521641693E-001 -1.060137149609E+000
  3.876017882444E-002  1.669639881817E-002  4.096068451157E-001 -1.056794357731E+000
  4.005398593302E-002  1.722546750962E-002  4.082417523587E-001 -1.053402670840E+000
  4.137069825459E-002  1.776209229145E-002  4.068569902977E-001 -1.049962353326E+000
