# 1st line: number of mesh points
# abcissa wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   2.0000
  9.830308526563E-006  6.125951943371E-005  6.231525005173E+000 -3.530844914992E+001
  3.932200719722E-005  2.450224229166E-004  6.230483771772E+000 -3.530351619088E+001
  8.847741541467E-005  5.512417482871E-004  6.228748615079E+000 -3.529529529533E+001
  1.573003992805E-004  9.798392329094E-004  6.226319883556E+000 -3.528378751806E+001
  2.457963722418E-004  1.530705325135E-003  6.223198065052E+000 -3.526899433676E+001
  3.539722959954E-004  2.203699200360E-003  6.219383786802E+000 -3.525091765300E+001
  4.818366816529E-004  2.998648781698E-003  6.214877815430E+000 -3.522955979350E+001
  6.293995911626E-004  3.915350765285E-003  6.209681056944E+000 -3.520492351166E+001
  7.966726389935E-004  4.953570650242E-003  6.203794556741E+000 -3.517701198939E+001
  9.836689940782E-004  6.113042773320E-003  6.197219499604E+000 -3.514582883919E+001
  1.190403382016E-003  7.393470348261E-003  6.189957209698E+000 -3.511137810651E+001
  1.416892087541E-003  8.794525509909E-003  6.182009150569E+000 -3.507366427234E+001
  1.663152957245E-003  1.031584936312E-002  6.173376925135E+000 -3.503269225613E+001
  1.929205402573E-003  1.195705203648E-002  6.164062275678E+000 -3.498846741889E+001
  2.215070403073E-003  1.371771274096E-002  6.154067083837E+000 -3.494099556658E+001
  2.520770509919E-003  1.559737983345E-002  6.143393370583E+000 -3.489028295377E+001
  2.846329849692E-003  1.759557088530E-002  6.132043296211E+000 -3.483633628746E+001
  3.191774128432E-003  1.971177275593E-002  6.120019160307E+000 -3.477916273122E+001
  3.557130635959E-003  2.194544167154E-002  6.107323401722E+000 -3.471876990950E+001
  3.942428250463E-003  2.429600330898E-002  6.093958598536E+000 -3.465516591219E+001
  4.347697443358E-003  2.676285288489E-002  6.079927468011E+000 -3.458835929934E+001
  4.772970284417E-003  2.934535525019E-002  6.065232866547E+000 -3.451835910618E+001
  5.218280447175E-003  3.204284498988E-002  6.049877789614E+000 -3.444517484823E+001
  5.683663214611E-003  3.485462652842E-002  6.033865371688E+000 -3.436881652665E+001
  6.169155485101E-003  3.777997424064E-002  6.017198886166E+000 -3.428929463378E+001
  6.674795778653E-003  4.081813256825E-002  5.999881745281E+000 -3.420662015882E+001
  7.200624243425E-003  4.396831614212E-002  5.981917499990E+000 -3.412080459365E+001
  7.746682662519E-003  4.722970991045E-002  5.963309839861E+000 -3.403185993885E+001
  8.313014461060E-003  5.060146927275E-002  5.944062592937E+000 -3.393979870983E+001
  8.899664713569E-003  5.408272021994E-002  5.924179725590E+000 -3.384463394306E+001
  9.506680151615E-003  5.767255948049E-002  5.903665342355E+000 -3.374637920245E+001
  1.013410917176E-002  6.137005467284E-002  5.882523685742E+000 -3.364504858585E+001
  1.078200184380E-002  6.517424446412E-002  5.860759136040E+000 -3.354065673155E+001
  1.145040991929E-002  6.908413873527E-002  5.838376211085E+000 -3.343321882499E+001
  1.213938684040E-002  7.309871875276E-002  5.815379566023E+000 -3.332275060539E+001
  1.284898774901E-002  7.721693734689E-002  5.791773993032E+000 -3.320926837258E+001
  1.357926949620E-002  8.143771909690E-002  5.767564421034E+000 -3.309278899375E+001
  1.433029065191E-002  8.575996052287E-002  5.742755915377E+000 -3.297332991026E+001
  1.510211151509E-002  9.018253028465E-002  5.717353677482E+000 -3.285090914452E+001
  1.589479412397E-002  9.470426938790E-002  5.691363044474E+000 -3.272554530676E+001
  1.670840226680E-002  9.932399139725E-002  5.664789488774E+000 -3.259725760190E+001
  1.754300149280E-002  1.040404826568E-001  5.637638617661E+000 -3.246606583625E+001
  1.839865912351E-002  1.088525025182E-001  5.609916172805E+000 -3.233199042433E+001
  1.927544426443E-002  1.137587835760E-001  5.581628029762E+000 -3.219505239546E+001
  2.017342781695E-002  1.187580319106E-001  5.552780197432E+000 -3.205527340037E+001
  2.109268249069E-002  1.238489273398E-001  5.523378817486E+000 -3.191267571772E+001
  2.203328281612E-002  1.290301236768E-001  5.493430163745E+000 -3.176728226043E+001
  2.299530515754E-002  1.343002489975E-001  5.462940641526E+000 -3.161911658199E+001
  2.397882772639E-002  1.396579059150E-001  5.431916786946E+000 -3.146820288254E+001
  2.498393059493E-002  1.451016718632E-001  5.400365266174E+000 -3.131456601481E+001
  2.601069571024E-002  1.506300993874E-001  5.368292874651E+000 -3.115823148993E+001
  2.705920690860E-002  1.562417164450E-001  5.335706536252E+000 -3.099922548299E+001
  2.812954993023E-002  1.619350267128E-001  5.302613302408E+000 -3.083757483844E+001
  2.922181243436E-002  1.677085099049E-001  5.269020351174E+000 -3.067330707519E+001
  3.033608401473E-002  1.735606220978E-001  5.234934986250E+000 -3.050645039154E+001
  3.147245621542E-002  1.794897960648E-001  5.200364635942E+000 -3.033703366984E+001
  3.263102254705E-002  1.854944416197E-001  5.165316852081E+000 -3.016508648080E+001
  3.381187850339E-002  1.915729459685E-001  5.129799308872E+000 -2.999063908761E+001
  3.501512157837E-002  1.977236740716E-001  5.093819801702E+000 -2.981372244965E+001
  3.624085128345E-002  2.039449690137E-001  5.057386245875E+000 -2.963436822594E+001
  3.748916916538E-002  2.102351523836E-001  5.020506675297E+000 -2.945260877820E+001
  3.876017882444E-002  2.165925246635E-001  4.983189241097E+000 -2.926847717354E+001
  4.005398593302E-002  2.230153656269E-001  4.945442210183E+000 -2.908200718682E+001
  4.137069825459E-002  2.295019347469E-001  4.907273963738E+000 -2.889323330258E+001
