# 1st line: number of mesh points
# rho and r_seitz are calculated from total density
# zeta and r_seitz only correct of rho > 1d-12

# abcissa rho drho ddrho zeta r_seitz
500
  9.830308526563E-006  1.622140875891E+003 -1.970709371097E+004  2.452197681076E+005 -2.739167663984E-008  1.227470025424E-001
  3.932200719722E-005  1.621559786850E+003 -1.969986312403E+004  2.451275064492E+005 -2.740808854670E-008  1.227616629988E-001
  8.847741541467E-005  1.620591728120E+003 -1.968781755934E+004  2.449738080845E+005 -2.743531470955E-008  1.227861019825E-001
  1.573003992805E-004  1.619237333771E+003 -1.967096513146E+004  2.447587795344E+005 -2.747316444089E-008  1.228203268310E-001
  2.457963722418E-004  1.617497490631E+003 -1.964931718921E+004  2.444825697719E+005 -2.752136860791E-008  1.228643478229E-001
  3.539722959954E-004  1.615373337406E+003 -1.962288830413E+004  2.441453700658E+005 -2.757958253000E-008  1.229181781840E-001
  4.818366816529E-004  1.612866263567E+003 -1.959169625569E+004  2.437474137808E+005 -2.764738219196E-008  1.229818340950E-001
  6.293995911626E-004  1.609977907978E+003 -1.955576201321E+004  2.432889761328E+005 -2.772426670016E-008  1.230553347011E-001
  7.966726389935E-004  1.606710157289E+003 -1.951510971458E+004  2.427703739016E+005 -2.780965304682E-008  1.231387021237E-001
  9.836689940782E-004  1.603065144084E+003 -1.946976664177E+004  2.421919650988E+005 -2.790287882156E-008  1.232319614727E-001
  1.190403382016E-003  1.599045244781E+003 -1.941976319312E+004  2.415541485944E+005 -2.800319891384E-008  1.233351408622E-001
  1.416892087541E-003  1.594653077310E+003 -1.936513285262E+004  2.408573637003E+005 -2.810978652014E-008  1.234482714269E-001
  1.663152957245E-003  1.589891498539E+003 -1.930591215591E+004  2.401020897115E+005 -2.822172838440E-008  1.235713873402E-001
  1.929205402573E-003  1.584763601480E+003 -1.924214065339E+004  2.392888454071E+005 -2.833802498798E-008  1.237045258354E-001
  2.215070403073E-003  1.579272712262E+003 -1.917386087020E+004  2.384181885099E+005 -2.845758902998E-008  1.238477272271E-001
  2.520770509919E-003  1.573422386879E+003 -1.910111826333E+004  2.374907151063E+005 -2.857924339405E-008  1.240010349356E-001
  2.846329849692E-003  1.567216407722E+003 -1.902396117575E+004  2.365070590273E+005 -2.870171750441E-008  1.241644955129E-001
  3.191774128432E-003  1.560658779884E+003 -1.894244078775E+004  2.354678911908E+005 -2.882364625214E-008  1.243381586705E-001
  3.557130635959E-003  1.553753727267E+003 -1.885661106546E+004  2.343739189068E+005 -2.894356856903E-008  1.245220773093E-001
  3.942428250463E-003  1.546505688467E+003 -1.876652870661E+004  2.332258851454E+005 -2.905992108975E-008  1.247163075512E-001
  4.347697443358E-003  1.538919312470E+003 -1.867225308378E+004  2.320245677698E+005 -2.917103930133E-008  1.249209087734E-001
  4.772970284417E-003  1.530999454139E+003 -1.857384618484E+004  2.307707787342E+005 -2.927515285015E-008  1.251359436437E-001
  5.218280447175E-003  1.522751169519E+003 -1.847137255111E+004  2.294653632482E+005 -2.937038100551E-008  1.253614781587E-001
  5.683663214611E-003  1.514179710948E+003 -1.836489921292E+004  2.281091989085E+005 -2.945473083679E-008  1.255975816841E-001
  6.169155485101E-003  1.505290521993E+003 -1.825449562289E+004  2.267031947995E+005 -2.952609421420E-008  1.258443269965E-001
  6.674795778653E-003  1.496089232210E+003 -1.814023358694E+004  2.252482905633E+005 -2.958223941674E-008  1.261017903278E-001
  7.200624243425E-003  1.486581651737E+003 -1.802218719312E+004  2.237454554404E+005 -2.962081348150E-008  1.263700514125E-001
  7.746682662519E-003  1.476773765721E+003 -1.790043273828E+004  2.221956872833E+005 -2.963933214790E-008  1.266491935356E-001
  8.313014461060E-003  1.466671728600E+003 -1.777504865285E+004  2.206000115426E+005 -2.963517799541E-008  1.269393035849E-001
  8.899664713569E-003  1.456281858225E+003 -1.764611542361E+004  2.189594802282E+005 -2.960559459964E-008  1.272404721039E-001
  9.506680151615E-003  1.445610629854E+003 -1.751371551468E+004  2.172751708467E+005 -2.954768281298E-008  1.275527933481E-001
  1.013410917176E-002  1.434664669999E+003 -1.737793328683E+004  2.155481853156E+005 -2.945839191904E-008  1.278763653438E-001
  1.078200184380E-002  1.423450750161E+003 -1.723885491507E+004  2.137796488569E+005 -2.933451417956E-008  1.282112899491E-001
  1.145040991929E-002  1.411975780431E+003 -1.709656830489E+004  2.119707088705E+005 -2.917268473527E-008  1.285576729175E-001
  1.213938684040E-002  1.400246802995E+003 -1.695116300689E+004  2.101225337888E+005 -2.896936583437E-008  1.289156239645E-001
  1.284898774901E-002  1.388270985523E+003 -1.680273013027E+004  2.082363119155E+005 -2.872084674199E-008  1.292852568367E-001
  1.357926949620E-002  1.376055614470E+003 -1.665136225500E+004  2.063132502472E+005 -2.842323334934E-008  1.296666893840E-001
  1.433029065191E-002  1.363608088286E+003 -1.649715334300E+004  2.043545732828E+005 -2.807244095244E-008  1.300600436342E-001
  1.510211151509E-002  1.350935910546E+003 -1.634019864822E+004  2.023615218187E+005 -2.766418654050E-008  1.304654458709E-001
  1.589479412397E-002  1.338046683013E+003 -1.618059462595E+004  2.003353517344E+005 -2.719397955753E-008  1.308830267147E-001
  1.670840226680E-002  1.324948098629E+003 -1.601843884129E+004  1.982773327677E+005 -2.665711413815E-008  1.313129212070E-001
  1.754300149280E-002  1.311647934462E+003 -1.585382987701E+004  1.961887472821E+005 -2.604865747616E-008  1.317552688973E-001
  1.839865912351E-002  1.298154044594E+003 -1.568686724084E+004  1.940708890283E+005 -2.536344203603E-008  1.322102139337E-001
