# 1st line: number of mesh points
# abcissa wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   2 , l=   0 , Occupation=   1.9990
  9.830308526563E-006  6.265643708330E+000 -3.794419577777E+001  2.010097546772E+002
  3.932200719722E-005  6.264524756952E+000 -3.793826814287E+001  2.009769185586E+002
  8.847741541467E-005  6.262660128678E+000 -3.792839038528E+001  2.009222013570E+002
  1.573003992805E-004  6.260050259462E+000 -3.791456495540E+001  2.008456175639E+002
  2.457963722418E-004  6.256695759483E+000 -3.789679528276E+001  2.007471874608E+002
  3.539722959954E-004  6.252597412987E+000 -3.787508577510E+001  2.006269371138E+002
  4.818366816529E-004  6.247756178080E+000 -3.784944181701E+001  2.004848983656E+002
  6.293995911626E-004  6.242173186488E+000 -3.781986976846E+001  2.003211088260E+002
  7.966726389935E-004  6.235849743258E+000 -3.778637696288E+001  2.001356118602E+002
  9.836689940782E-004  6.228787326421E+000 -3.774897170510E+001  1.999284565768E+002
  1.190403382016E-003  6.220987586612E+000 -3.770766326889E+001  1.996996978120E+002
  1.416892087541E-003  6.212452346641E+000 -3.766246189433E+001  1.994493961139E+002
  1.663152957245E-003  6.203183601017E+000 -3.761337878477E+001  1.991776177239E+002
  1.929205402573E-003  6.193183515439E+000 -3.756042610363E+001  1.988844345572E+002
  2.215070403073E-003  6.182454426226E+000 -3.750361697087E+001  1.985699241807E+002
  2.520770509919E-003  6.170998839712E+000 -3.744296545913E+001  1.982341697901E+002
  2.846329849692E-003  6.158819431599E+000 -3.737848658968E+001  1.978772601847E+002
  3.191774128432E-003  6.145919046258E+000 -3.731019632800E+001  1.974992897403E+002
  3.557130635959E-003  6.132300695986E+000 -3.723811157918E+001  1.971003583814E+002
  3.942428250463E-003  6.117967560227E+000 -3.716225018294E+001  1.966805715502E+002
  4.347697443358E-003  6.102922984738E+000 -3.708263090844E+001  1.962400401754E+002
  4.772970284417E-003  6.087170480720E+000 -3.699927344879E+001  1.957788806381E+002
  5.218280447175E-003  6.070713723897E+000 -3.691219841527E+001  1.952972147366E+002
  5.683663214611E-003  6.053556553556E+000 -3.682142733130E+001  1.947951696497E+002
  6.169155485101E-003  6.035702971544E+000 -3.672698262611E+001  1.942728778973E+002
  6.674795778653E-003  6.017157141216E+000 -3.662888762815E+001  1.937304773007E+002
  7.200624243425E-003  5.997923386343E+000 -3.652716655820E+001  1.931681109401E+002
  7.746682662519E-003  5.978006189977E+000 -3.642184452228E+001  1.925859271110E+002
  8.313014461060E-003  5.957410193270E+000 -3.631294750417E+001  1.919840792786E+002
  8.899664713569E-003  5.936140194255E+000 -3.620050235776E+001  1.913627260306E+002
  9.506680151615E-003  5.914201146574E+000 -3.608453679910E+001  1.907220310287E+002
  1.013410917176E-002  5.891598158175E+000 -3.596507939815E+001  1.900621629579E+002
  1.078200184380E-002  5.868336489959E+000 -3.584215957027E+001  1.893832954744E+002
  1.145040991929E-002  5.844421554384E+000 -3.571580756751E+001  1.886856071519E+002
  1.213938684040E-002  5.819858914032E+000 -3.558605446955E+001  1.879692814259E+002
  1.284898774901E-002  5.794654280129E+000 -3.545293217437E+001  1.872345065373E+002
  1.357926949620E-002  5.768813511025E+000 -3.531647338878E+001  1.864814754728E+002
  1.433029065191E-002  5.742342610631E+000 -3.517671161851E+001  1.857103859053E+002
  1.510211151509E-002  5.715247726817E+000 -3.503368115819E+001  1.849214401316E+002
  1.589479412397E-002  5.687535149768E+000 -3.488741708100E+001  1.841148450090E+002
  1.670840226680E-002  5.659211310296E+000 -3.473795522804E+001  1.832908118902E+002
  1.754300149280E-002  5.630282778113E+000 -3.458533219754E+001  1.824495565564E+002
  1.839865912351E-002  5.600756260068E+000 -3.442958533370E+001  1.815912991491E+002
  1.927544426443E-002  5.570638598336E+000 -3.427075271537E+001  1.807162641001E+002
  2.017342781695E-002  5.539936768574E+000 -3.410887314439E+001  1.798246800603E+002
  2.109268249069E-002  5.508657878031E+000 -3.394398613382E+001  1.789167798264E+002
  2.203328281612E-002  5.476809163625E+000 -3.377613189576E+001  1.779928002666E+002
  2.299530515754E-002  5.444397989978E+000 -3.360535132905E+001  1.770529822446E+002
  2.397882772639E-002  5.411431847409E+000 -3.343168600665E+001  1.760975705416E+002
  2.498393059493E-002  5.377918349897E+000 -3.325517816286E+001  1.751268137778E+002
  2.601069571024E-002  5.343865233001E+000 -3.307587068020E+001  1.741409643314E+002
  2.705920690860E-002  5.309280351739E+000 -3.289380707618E+001  1.731402782568E+002
  2.812954993023E-002  5.274171678436E+000 -3.270903148971E+001  1.721250152010E+002
  2.922181243436E-002  5.238547300537E+000 -3.252158866737E+001  1.710954383189E+002
  3.033608401473E-002  5.202415418374E+000 -3.233152394944E+001  1.700518141866E+002
  3.147245621542E-002  5.165784342905E+000 -3.213888325567E+001  1.689944127139E+002
  3.263102254705E-002  5.128662493419E+000 -3.194371307087E+001  1.679235070551E+002
  3.381187850339E-002  5.091058395199E+000 -3.174606043025E+001  1.668393735184E+002
  3.501512157837E-002  5.052980677155E+000 -3.154597290461E+001  1.657422914741E+002
  3.624085128345E-002  5.014438069426E+000 -3.134349858519E+001  1.646325432613E+002
  3.748916916538E-002  4.975439400941E+000 -3.113868606847E+001  1.635104140935E+002
  3.876017882444E-002  4.935993596953E+000 -3.093158444069E+001  1.623761919628E+002
  4.005398593302E-002  4.896109676541E+000 -3.072224326213E+001  1.612301675424E+002
  4.137069825459E-002  4.855796750075E+000 -3.051071255127E+001  1.600726340890E+002
