# 1st line: number of mesh points
# abcissa wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   0 , Occupation=   1.0000
  9.830308526563E-006  2.304020176501E+000 -2.342588786138E+000  2.152473701456E+000
  3.932200719722E-005  2.303951090514E+000 -2.342525306461E+000  2.152444615941E+000
  8.847741541467E-005  2.303835945327E+000 -2.342419503359E+000  2.152396126971E+000
  1.573003992805E-004  2.303674738125E+000 -2.342271371371E+000  2.152328214881E+000
  2.457963722418E-004  2.303467464969E+000 -2.342080902857E+000  2.152240852148E+000
  3.539722959954E-004  2.303214120796E+000 -2.341848087994E+000  2.152134003386E+000
  4.818366816529E-004  2.302914699422E+000 -2.341572914780E+000  2.152007625362E+000
  6.293995911626E-004  2.302569193539E+000 -2.341255369041E+000  2.151861666995E+000
  7.966726389935E-004  2.302177594721E+000 -2.340895434430E+000  2.151696069368E+000
  9.836689940782E-004  2.301739893426E+000 -2.340493092430E+000  2.151510765737E+000
  1.190403382016E-003  2.301256078995E+000 -2.340048322364E+000  2.151305681536E+000
  1.416892087541E-003  2.300726139655E+000 -2.339561101393E+000  2.151080734398E+000
  1.663152957245E-003  2.300150062527E+000 -2.339031404529E+000  2.150835834160E+000
  1.929205402573E-003  2.299527833621E+000 -2.338459204633E+000  2.150570882878E+000
  2.215070403073E-003  2.298859437847E+000 -2.337844472427E+000  2.150285774847E+000
  2.520770509919E-003  2.298144859012E+000 -2.337187176500E+000  2.149980396614E+000
  2.846329849692E-003  2.297384079829E+000 -2.336487283315E+000  2.149654626995E+000
  3.191774128432E-003  2.296577081919E+000 -2.335744757216E+000  2.149308337098E+000
  3.557130635959E-003  2.295723845814E+000 -2.334959560440E+000  2.148941390339E+000
  3.942428250463E-003  2.294824350966E+000 -2.334131653122E+000  2.148553642466E+000
  4.347697443358E-003  2.293878575746E+000 -2.333260993309E+000  2.148144941585E+000
  4.772970284417E-003  2.292886497455E+000 -2.332347536967E+000  2.147715128179E+000
  5.218280447175E-003  2.291848092326E+000 -2.331391237992E+000  2.147264035137E+000
  5.683663214611E-003  2.290763335531E+000 -2.330392048227E+000  2.146791487781E+000
  6.169155485101E-003  2.289632201187E+000 -2.329349917464E+000  2.146297303895E+000
  6.674795778653E-003  2.288454662363E+000 -2.328264793466E+000  2.145781293752E+000
  7.200624243425E-003  2.287230691086E+000 -2.327136621976E+000  2.145243260150E+000
  7.746682662519E-003  2.285960258348E+000 -2.325965346730E+000  2.144682998442E+000
  8.313014461060E-003  2.284643334112E+000 -2.324750909473E+000  2.144100296571E+000
  8.899664713569E-003  2.283279887325E+000 -2.323493249973E+000  2.143494935105E+000
  9.506680151615E-003  2.281869885918E+000 -2.322192306038E+000  2.142866687275E+000
  1.013410917176E-002  2.280413296820E+000 -2.320848013530E+000  2.142215319017E+000
  1.078200184380E-002  2.278910085965E+000 -2.319460306384E+000  2.141540589005E+000
  1.145040991929E-002  2.277360218301E+000 -2.318029116621E+000  2.140842248700E+000
  1.213938684040E-002  2.275763657797E+000 -2.316554374374E+000  2.140120042390E+000
  1.284898774901E-002  2.274120367457E+000 -2.315036007897E+000  2.139373707237E+000
  1.357926949620E-002  2.272430309324E+000 -2.313473943592E+000  2.138602973321E+000
  1.433029065191E-002  2.270693444496E+000 -2.311868106023E+000  2.137807563692E+000
  1.510211151509E-002  2.268909733131E+000 -2.310218417942E+000  2.136987194418E+000
  1.589479412397E-002  2.267079134463E+000 -2.308524800307E+000  2.136141574637E+000
  1.670840226680E-002  2.265201606810E+000 -2.306787172301E+000  2.135270406611E+000
  1.754300149280E-002  2.263277107585E+000 -2.305005451362E+000  2.134373385782E+000
  1.839865912351E-002  2.261305593310E+000 -2.303179553198E+000  2.133450200829E+000
  1.927544426443E-002  2.259287019627E+000 -2.301309391818E+000  2.132500533725E+000
  2.017342781695E-002  2.257221341309E+000 -2.299394879552E+000  2.131524059800E+000
  2.109268249069E-002  2.255108512278E+000 -2.297435927075E+000  2.130520447806E+000
  2.203328281612E-002  2.252948485612E+000 -2.295432443440E+000  2.129489359975E+000
  2.299530515754E-002  2.250741213563E+000 -2.293384336096E+000  2.128430452094E+000
  2.397882772639E-002  2.248486647567E+000 -2.291291510921E+000  2.127343373565E+000
  2.498393059493E-002  2.246184738264E+000 -2.289153872249E+000  2.126227767484E+000
  2.601069571024E-002  2.243835435508E+000 -2.286971322897E+000  2.125083270708E+000
  2.705920690860E-002  2.241438688383E+000 -2.284743764197E+000  2.123909513933E+000
  2.812954993023E-002  2.238994445221E+000 -2.282471096025E+000  2.122706121768E+000
  2.922181243436E-002  2.236502653615E+000 -2.280153216832E+000  2.121472712817E+000
  3.033608401473E-002  2.233963260437E+000 -2.277790023676E+000  2.120208899759E+000
  3.147245621542E-002  2.231376211854E+000 -2.275381412256E+000  2.118914289433E+000
  3.263102254705E-002  2.228741453346E+000 -2.272927276945E+000  2.117588482921E+000
  3.381187850339E-002  2.226058929722E+000 -2.270427510820E+000  2.116231075638E+000
  3.501512157837E-002  2.223328585140E+000 -2.267882005704E+000  2.114841657423E+000
  3.624085128345E-002  2.220550363126E+000 -2.265290652199E+000  2.113419812631E+000
  3.748916916538E-002  2.217724206588E+000 -2.262653339719E+000  2.111965120228E+000
  3.876017882444E-002  2.214850057842E+000 -2.259969956535E+000  2.110477153890E+000
  4.005398593302E-002  2.211927858625E+000 -2.257240389805E+000  2.108955482102E+000
  4.137069825459E-002  2.208957550123E+000 -2.254464525622E+000  2.107399668262E+000
