# 1st line: number of mesh points
# abcissa wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   0.0000
  9.830308526563E-006  4.454976913798E-006  4.531821786333E-001 -1.164767496652E+000
  3.932200719722E-005  1.781958264710E-005  4.531478289217E-001 -1.164682020772E+000
  8.847741541467E-005  4.009284213407E-005  4.530905820028E-001 -1.164539567964E+000
  1.573003992805E-004  7.127313012558E-005  4.530104417774E-001 -1.164340148718E+000
  2.457963722418E-004  1.113581709803E-004  4.529074137074E-001 -1.164083777717E+000
  3.539722959954E-004  1.603450383721E-004  4.527815048162E-001 -1.163770473840E+000
  4.818366816529E-004  2.182301549144E-004  4.526327236893E-001 -1.163400260161E+000
  6.293995911626E-004  2.850092917004E-004  4.524610804758E-001 -1.162973163951E+000
  7.966726389935E-004  3.606775677605E-004  4.522665868887E-001 -1.162489216675E+000
  9.836689940782E-004  4.452294494368E-004  4.520492562068E-001 -1.161948453993E+000
  1.190403382016E-003  5.386587496738E-004  4.518091032757E-001 -1.161350915759E+000
  1.416892087541E-003  6.409586272269E-004  4.515461445097E-001 -1.160696646025E+000
  1.663152957245E-003  7.521215857873E-004  4.512603978934E-001 -1.159985693035E+000
  1.929205402573E-003  8.721394730257E-004  4.509518829836E-001 -1.159218109229E+000
  2.215070403073E-003  1.001003479552E-003  4.506206209117E-001 -1.158393951243E+000
  2.520770509919E-003  1.138704137794E-003  4.502666343854E-001 -1.157513279905E+000
  2.846329849692E-003  1.285231320793E-003  4.498899476916E-001 -1.156576160241E+000
  3.191774128432E-003  1.440574240921E-003  4.494905866988E-001 -1.155582661467E+000
  3.557130635959E-003  1.604721448511E-003  4.490685788599E-001 -1.154532856998E+000
  3.942428250463E-003  1.777660830411E-003  4.486239532154E-001 -1.153426824441E+000
  4.347697443358E-003  1.959379608456E-003  4.481567403958E-001 -1.152264645599E+000
  4.772970284417E-003  2.149864337858E-003  4.476669726256E-001 -1.151046406466E+000
  5.218280447175E-003  2.349100905516E-003  4.471546837264E-001 -1.149772197234E+000
  5.683663214611E-003  2.557074528252E-003  4.466199091204E-001 -1.148442112288E+000
  6.169155485101E-003  2.773769750957E-003  4.460626858345E-001 -1.147056250206E+000
  6.674795778653E-003  2.999170444668E-003  4.454830525039E-001 -1.145614713763E+000
  7.200624243425E-003  3.233259804562E-003  4.448810493763E-001 -1.144117609926E+000
  7.746682662519E-003  3.476020347875E-003  4.442567183164E-001 -1.142565049857E+000
  8.313014461060E-003  3.727433911736E-003  4.436101028100E-001 -1.140957148914E+000
  8.899664713569E-003  3.987481650937E-003  4.429412479686E-001 -1.139294026649E+000
  9.506680151615E-003  4.256144035611E-003  4.422502005344E-001 -1.137575806808E+000
  1.013410917176E-002  4.533400848852E-003  4.415370088853E-001 -1.135802617332E+000
  1.078200184380E-002  4.819231184241E-003  4.408017230394E-001 -1.133974590360E+000
  1.145040991929E-002  5.113613443314E-003  4.400443946610E-001 -1.132091862225E+000
  1.213938684040E-002  5.416525332945E-003  4.392650770656E-001 -1.130154573456E+000
  1.284898774901E-002  5.727943862663E-003  4.384638252254E-001 -1.128162868779E+000
  1.357926949620E-002  6.047845341891E-003  4.376406957755E-001 -1.126116897118E+000
  1.433029065191E-002  6.376205377116E-003  4.367957470192E-001 -1.124016811592E+000
  1.510211151509E-002  6.712998868990E-003  4.359290389346E-001 -1.121862769521E+000
  1.589479412397E-002  7.058200009357E-003  4.350406331807E-001 -1.119654932423E+000
  1.670840226680E-002  7.411782278214E-003  4.341305931035E-001 -1.117393466017E+000
  1.754300149280E-002  7.773718440603E-003  4.331989837430E-001 -1.115078540220E+000
  1.839865912351E-002  8.143980543434E-003  4.322458718396E-001 -1.112710329154E+000
  1.927544426443E-002  8.522539912244E-003  4.312713258412E-001 -1.110289011140E+000
  2.017342781695E-002  8.909367147890E-003  4.302754159099E-001 -1.107814768706E+000
  2.109268249069E-002  9.304432123175E-003  4.292582139297E-001 -1.105287788585E+000
  2.203328281612E-002  9.707703979419E-003  4.282197935134E-001 -1.102708261715E+000
  2.299530515754E-002  1.011915112296E-002  4.271602300103E-001 -1.100076383242E+000
  2.397882772639E-002  1.053874122158E-002  4.260796005140E-001 -1.097392352524E+000
  2.498393059493E-002  1.096644120093E-002  4.249779838700E-001 -1.094656373129E+000
  2.601069571024E-002  1.140221724080E-002  4.238554606837E-001 -1.091868652837E+000
  2.705920690860E-002  1.184603477145E-002  4.227121133286E-001 -1.089029403646E+000
  2.812954993023E-002  1.229785846975E-002  4.215480259547E-001 -1.086138841771E+000
  2.922181243436E-002  1.275765225539E-002  4.203632844966E-001 -1.083197187646E+000
  3.033608401473E-002  1.322537928699E-002  4.191579766825E-001 -1.080204665930E+000
  3.147245621542E-002  1.370100195812E-002  4.179321920426E-001 -1.077161505503E+000
  3.263102254705E-002  1.418448189331E-002  4.166860219180E-001 -1.074067939479E+000
  3.381187850339E-002  1.467577994405E-002  4.154195594699E-001 -1.070924205199E+000
  3.501512157837E-002  1.517485618464E-002  4.141328996887E-001 -1.067730544240E+000
  3.624085128345E-002  1.568166990812E-002  4.128261394032E-001 -1.064487202418E+000
  3.748916916538E-002  1.619617962204E-002  4.114993772901E-001 -1.061194429790E+000
  3.876017882444E-002  1.671834304427E-002  4.101527138837E-001 -1.057852480658E+000
  4.005398593302E-002  1.724811709877E-002  4.087862515853E-001 -1.054461613577E+000
  4.137069825459E-002  1.778545791124E-002  4.074000946734E-001 -1.051022091354E+000
