# 1st line: number of mesh points
# rho and r_seitz are calculated from total density
# zeta and r_seitz only correct of rho > 1d-12

# abcissa rho drho ddrho zeta r_seitz
500
  9.830308526563E-006  1.622105165207E+003 -1.970666635255E+004  2.452150163142E+005  2.601181820303E-005  1.227479032952E-001
  3.932200719722E-005  1.621524088767E+003 -1.969943590572E+004  2.451227562159E+005  2.601187138813E-005  1.227625638640E-001
  8.847741541467E-005  1.620556051031E+003 -1.968739057447E+004  2.449690604504E+005  2.601195933336E-005  1.227870030350E-001
  1.573003992805E-004  1.619201686058E+003 -1.967053847322E+004  2.447540355370E+005  2.601208099061E-005  1.228212281458E-001
  2.457963722418E-004  1.617461880657E+003 -1.964889095058E+004  2.444778304464E+005  2.601223489474E-005  1.228652494751E-001
  3.539722959954E-004  1.615337773513E+003 -1.962246257788E+004  2.441406364447E+005  2.601241915675E-005  1.229190802485E-001
  4.818366816529E-004  1.612830754070E+003 -1.959127113427E+004  2.437426868931E+005  2.601263146682E-005  1.229827366470E-001
  6.293995911626E-004  1.609942461162E+003 -1.955533758873E+004  2.432842570034E+005  2.601286908911E-005  1.230562378158E-001
  7.966726389935E-004  1.606674781402E+003 -1.951468607875E+004  2.427656635506E+005  2.601312886137E-005  1.231396058761E-001
  9.836689940782E-004  1.603029847333E+003 -1.946934388583E+004  2.421872645411E+005  2.601340719152E-005  1.232328659383E-001
  1.190403382016E-003  1.599010035328E+003 -1.941934140784E+004  2.415494588391E+005  2.601370005611E-005  1.233360461163E-001
  1.416892087541E-003  1.594617963267E+003 -1.936471212818E+004  2.408526857498E+005  2.601400299297E-005  1.234491775449E-001
  1.663152957245E-003  1.589856487962E+003 -1.930549258189E+004  2.400974245611E+005  2.601431110174E-005  1.235722943978E-001
  1.929205402573E-003  1.584728702366E+003 -1.924172231870E+004  2.392841940444E+005  2.601461903851E-005  1.237054339081E-001
  2.215070403073E-003  1.579237932545E+003 -1.917344386306E+004  2.384135519143E+005  2.601492100971E-005  1.238486363907E-001
  2.520770509919E-003  1.573387734426E+003 -1.910070267119E+004  2.374860942482E+005  2.601521076910E-005  1.240019452661E-001
  2.846329849692E-003  1.567181890324E+003 -1.902354708526E+004  2.365024548679E+005  2.601548161234E-005  1.241654070863E-001
  3.191774128432E-003  1.560624405257E+003 -1.894202828469E+004  2.354633046811E+005  2.601572636834E-005  1.243390715629E-001
  3.557130635959E-003  1.553719503044E+003 -1.885620023471E+004  2.343693509874E+005  2.601593739864E-005  1.245229915970E-001
  3.942428250463E-003  1.546471622198E+003 -1.876611963211E+004  2.332213367458E+005  2.601610658614E-005  1.247172233107E-001
  4.347697443358E-003  1.538885411613E+003 -1.867184584845E+004  2.320200398079E+005  2.601622533120E-005  1.249218260812E-001
  4.772970284417E-003  1.530965726060E+003 -1.857344087060E+004  2.307662721157E+005  2.601628454164E-005  1.251368625765E-001
  5.218280447175E-003  1.522717621484E+003 -1.847096923875E+004  2.294608788663E+005  2.601627462823E-005  1.253623987935E-001
  5.683663214611E-003  1.514146350123E+003 -1.836449798213E+004  2.281047376433E+005  2.601618549577E-005  1.255985040979E-001
  6.169155485101E-003  1.505257355438E+003 -1.825409655218E+004  2.266987575174E+005  2.601600653062E-005  1.258452512664E-001
  6.674795778653E-003  1.496056266875E+003 -1.813983675362E+004  2.252438781167E+005  2.601572659841E-005  1.261027165312E-001
  7.200624243425E-003  1.486548894459E+003 -1.802179267323E+004  2.237410686674E+005  2.601533402816E-005  1.263709796269E-001
  7.746682662519E-003  1.476741223222E+003 -1.790004060659E+004  2.221913270067E+005  2.601481660875E-005  1.266501238388E-001
  8.313014461060E-003  1.466639407479E+003 -1.777465898278E+004  2.205956785700E+005  2.601416157120E-005  1.269402360546E-001
  8.899664713569E-003  1.456249764961E+003 -1.764572828723E+004  2.189551753514E+005  2.601335558513E-005  1.272414068181E-001
  9.506680151615E-003  1.445578770796E+003 -1.751333098265E+004  2.172708948412E+005  2.601238474311E-005  1.275537303850E-001
  1.013410917176E-002  1.434633051368E+003 -1.737755142838E+004  2.155439389404E+005  2.601123454948E-005  1.278773047817E-001
  1.078200184380E-002  1.423419378043E+003 -1.723847579797E+004  2.137754328542E+005  2.600988991020E-005  1.282122318664E-001
  1.145040991929E-002  1.411944660779E+003 -1.709619199539E+004  2.119665239649E+005  2.600833511728E-005  1.285586173928E-001
  1.213938684040E-002  1.400215941621E+003 -1.695078956972E+004  2.101183806876E+005  2.600655383594E-005  1.289165710765E-001
  1.284898774901E-002  1.388240388097E+003 -1.680235962860E+004  2.082321913076E+005  2.600452909303E-005  1.292862066643E-001
  1.357926949620E-002  1.376025286519E+003 -1.665099475041E+004  2.063091628036E+005  2.600224326121E-005  1.296676420061E-001
  1.433029065191E-002  1.363578035189E+003 -1.649678889545E+004  2.043505196557E+005  2.599967804208E-005  1.300609991297E-001
  1.510211151509E-002  1.350906137534E+003 -1.633983731603E+004  2.023575026416E+005  2.599681445530E-005  1.304664043191E-001
  1.589479412397E-002  1.338017195163E+003 -1.618023646577E+004  2.003313676217E+005  2.599363281783E-005  1.308839881948E-001
  1.670840226680E-002  1.324918900867E+003 -1.601808390810E+004  1.982733843144E+005  2.599011272919E-005  1.313138857982E-001
  1.754300149280E-002  1.311619031556E+003 -1.585347822405E+004  1.961848350637E+005  2.598623305527E-005  1.317562366789E-001
  1.839865912351E-002  1.298125441155E+003 -1.568651891963E+004  1.940670136003E+005  2.598197190974E-005  1.322111849850E-001
