# 1st line: number of mesh points
# abcissa nuclear coulomb dft-vxc_up dft-vxc_down
500
  9.830308526563E-006 -6.103572419713E+005  1.467688082606E+001 -3.009921027679E+003 -3.009977668404E+003
  3.932200719722E-005 -1.525863105082E+005  1.467688043418E+001 -7.563137787537E+002 -7.563278734410E+002
  8.847741541467E-005 -6.781391580981E+004  1.467687873657E+001 -3.389782087322E+002 -3.389844245378E+002
  1.573003992805E-004 -3.814357768603E+004  1.467687416827E+001 -1.929097030668E+002 -1.929131612803E+002
  2.457963722418E-004 -2.441044977710E+004  1.467686454098E+001 -1.252996934623E+002 -1.253018753229E+002
  3.539722959954E-004 -1.695047908517E+004  1.467684704676E+001 -8.857203993961E+001 -8.857352849198E+001
  4.818366816529E-004 -1.245235206962E+004  1.467681826151E+001 -6.642514378623E+001 -6.642621431574E+001
  6.293995911626E-004 -9.532894657458E+003  1.467677414998E+001 -5.204963842978E+001 -5.205043766711E+001
  7.966726389935E-004 -7.531324293476E+003  1.467671007131E+001 -4.219249135972E+001 -4.219310462127E+001
  9.836689940782E-004 -6.099612812969E+003  1.467662078558E+001 -3.514036023689E+001 -3.514084049269E+001
  1.190403382016E-003 -5.040308260748E+003  1.467650046113E+001 -2.992118958459E+001 -2.992157145314E+001
  1.416892087541E-003 -4.234620302251E+003  1.467634268268E+001 -2.595017521242E+001 -2.595048227162E+001
  1.663152957245E-003 -3.607605646770E+003  1.467614046036E+001 -2.285837202811E+001 -2.285862089051E+001
  1.929205402573E-003 -3.110088740161E+003  1.467588623941E+001 -2.040368959377E+001 -2.040389230146E+001
  2.215070403073E-003 -2.708717516010E+003  1.467557191085E+001 -1.842193658110E+001 -1.842210207637E+001
  2.520770509919E-003 -2.380224608464E+003  1.467518882276E+001 -1.679856871762E+001 -1.679870378027E+001
  2.846329849692E-003 -2.107977752701E+003  1.467472779241E+001 -1.545170640536E+001 -1.545181626933E+001
  3.191774128432E-003 -1.879832268378E+003  1.467417911912E+001 -1.432156249497E+001 -1.432165126547E+001
  3.557130635959E-003 -1.686752783085E+003  1.467353259786E+001 -1.336365702908E+001 -1.336372797156E+001
  3.942428250463E-003 -1.521904678746E+003  1.467277753352E+001 -1.254434443195E+001 -1.254440017665E+001
  4.347697443358E-003 -1.380040832686E+003  1.467190275589E+001 -1.183779443505E+001 -1.183783712452E+001
  4.772970284417E-003 -1.257078850792E+003  1.467089663536E+001 -1.122391079530E+001 -1.122394219268E+001
  5.218280447175E-003 -1.149804051495E+003  1.466974709917E+001 -1.068686908475E+001 -1.068689065440E+001
  5.683663214611E-003 -1.055657200901E+003  1.466844164837E+001 -1.021407171012E+001 -1.021408467856E+001
  6.169155485101E-003 -9.725804471115E+002  1.466696737534E+001 -9.795389447088E+000 -9.795394849571E+000
  6.674795778653E-003 -8.989039064219E+002  1.466531098191E+001 -9.422603103709E+000 -9.422601820289E+000
  7.200624243425E-003 -8.332610892005E+002  1.466345879803E+001 -9.088987161623E+000 -9.088979945360E+000
  7.746682662519E-003 -7.745250788483E+002  1.466139680093E+001 -8.788995584685E+000 -8.788983083903E+000
  8.313014461060E-003 -7.217598415238E+002  1.465911063488E+001 -8.518022116331E+000 -8.518004892366E+000
  8.899664713569E-003 -6.741827016081E+002  1.465658563130E+001 -8.272215545897E+000 -8.272194087346E+000
  9.506680151615E-003 -6.311351496327E+002  1.465380682942E+001 -8.048335995629E+000 -8.048310729894E+000
  1.013410917176E-002 -5.920599332718E+002  1.465075899733E+001 -7.843642139218E+000 -7.843613441914E+000
  1.078200184380E-002 -5.564829321053E+002  1.464742665338E+001 -7.655801970829E+000 -7.655770173511E+000
  1.145040991929E-002 -5.239987076701E+002  1.464379408802E+001 -7.482821667553E+000 -7.482787064102E+000
  1.213938684040E-002 -4.942589011196E+002  1.463984538589E+001 -7.322988470634E+000 -7.322951322559E+000
  1.284898774901E-002 -4.669628547557E+002  1.463556444829E+001 -7.174824514799E+000 -7.174785055674E+000
  1.357926949620E-002 -4.418499832911E+002  1.463093501586E+001 -7.037049271504E+000 -7.037007710691E+000
  1.433029065191E-002 -4.186935314671E+002  1.462594069155E+001 -6.908548817188E+000 -6.908505342980E+000
  1.510211151509E-002 -3.972954373966E+002  1.462056496377E+001 -6.788350545004E+000 -6.788305327295E+000
  1.589479412397E-002 -3.774820833288E+002  1.461479122970E+001 -6.675602245309E+000 -6.675555437865E+000
  1.670840226680E-002 -3.591007628493E+002  1.460860281882E+001 -6.569554713156E+000 -6.569506455556E+000
  1.754300149280E-002 -3.420167297177E+002  1.460198301647E+001 -6.469547219168E+000 -6.469497638477E+000
  1.839865912351E-002 -3.261107214238E+002  1.459491508758E+001 -6.374995317443E+000 -6.374944529651E+000
  1.927544426443E-002 -3.112768721535E+002  1.458738230033E+001 -6.285380570503E+000 -6.285328681769E+000
  2.017342781695E-002 -2.974209467248E+002  1.457936794997E+001 -6.200241854370E+000 -6.200188962104E+000
  2.109268249069E-002 -2.844588402945E+002  1.457085538251E+001 -6.119167972013E+000 -6.119114165816E+000
  2.203328281612E-002 -2.723152990897E+002  1.456182801845E+001 -6.041791354886E+000 -6.041736717376E+000
  2.299530515754E-002 -2.609228257200E+002  1.455226937635E+001 -5.967782673141E+000 -5.967727280672E+000
  2.397882772639E-002 -2.502207392481E+002  1.454216309638E+001 -5.896846207708E+000 -5.896790131004E+000
  2.498393059493E-002 -2.401543655111E+002  1.453149296363E+001 -5.828715863578E+000 -5.828659168292E+000
  2.601069571024E-002 -2.306743374664E+002  1.452024293134E+001 -5.763151724725E+000 -5.763094471932E+000
  2.705920690860E-002 -2.217359887991E+002  1.450839714387E+001 -5.699937068138E+000 -5.699879314774E+000
  2.812954993023E-002 -2.132988268523E+002  1.449593995941E+001 -5.638875768350E+000 -5.638817567598E+000
  2.922181243436E-002 -2.053260732365E+002  1.448285597253E+001 -5.579790035131E+000 -5.579731436767E+000
  3.033608401473E-002 -1.977842623684E+002  1.446913003629E+001 -5.522518436356E+000 -5.522459487058E+000
  3.147245621542E-002 -1.906428897361E+002  1.445474728414E+001 -5.466914165660E+000 -5.466854909283E+000
  3.263102254705E-002 -1.838741029751E+002  1.443969315139E+001 -5.412843520838E+000 -5.412783998662E+000
  3.381187850339E-002 -1.774524299027E+002  1.442395339634E+001 -5.360184564176E+000 -5.360124815125E+000
  3.501512157837E-002 -1.713545385405E+002  1.440751412097E+001 -5.308825940242E+000 -5.308766001086E+000
  3.624085128345E-002 -1.655590248991E+002  1.439036179119E+001 -5.258665830344E+000 -5.258605735877E+000
  3.748916916538E-002 -1.600462249118E+002  1.437248325667E+001 -5.209611025850E+000 -5.209550809052E+000
  3.876017882444E-002 -1.547980474284E+002  1.435386577004E+001 -5.161576105178E+000 -5.161515797365E+000
  4.005398593302E-002 -1.497978256155E+002  1.433449700576E+001 -5.114482701390E+000 -5.114422332342E+000
  4.137069825459E-002 -1.450301844817E+002  1.431436507830E+001 -5.068258849151E+000 -5.068198447235E+000
  4.271042566323E-002 -1.404809225576E+002  1.429345855977E+001 -5.022838401358E+000 -5.022777993637E+000
  4.407328016341E-002 -1.361369060291E+002  1.427176649704E+001 -4.978160507066E+000 -4.978100119401E+000
  4.545937591035E-002 -1.319859738469E+002  1.424927842813E+001 -4.934169143440E+000 -4.934108800577E+000
  4.686882923075E-002 -1.280168525324E+002  1.422598439807E+001 -4.890812695423E+000 -4.890752421079E+000
  4.830175864396E-002 -1.242190795624E+002  1.420187497399E+001 -4.848043577628E+000 -4.847983394566E+000
  4.975828488365E-002 -1.205829343602E+002  1.417694125963E+001 -4.805817893666E+000 -4.805757823767E+000
  5.123853091993E-002 -1.170993760414E+002  1.415117490913E+001 -4.764095128717E+000 -4.764035193040E+000
  5.274262198188E-002 -1.137599871706E+002  1.412456814003E+001 -4.722837871679E+000 -4.722778090520E+000
  5.427068558066E-002 -1.105569228729E+002  1.409711374565E+001 -4.682011563665E+000 -4.681951956616E+000
