# 1st line: number of mesh points
# abcissa wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   0 , Occupation=   0.9990
  9.830308526563E-006  1.923439687828E+000 -1.975657858846E+000  2.048487339790E+000
  3.932200719722E-005  1.923381423213E+000 -1.975597446258E+000  2.048434160602E+000
  8.847741541467E-005  1.923284314389E+000 -1.975496756820E+000  2.048345523987E+000
  1.573003992805E-004  1.923148359658E+000 -1.975355787839E+000  2.048221422994E+000
  2.457963722418E-004  1.922973556646E+000 -1.975174535552E+000  2.048061847891E+000
  3.539722959954E-004  1.922759902299E+000 -1.974952995120E+000  2.047866786171E+000
  4.818366816529E-004  1.922507392887E+000 -1.974691160632E+000  2.047636222548E+000
  6.293995911626E-004  1.922216024007E+000 -1.974389025106E+000  2.047370138962E+000
  7.966726389935E-004  1.921885790579E+000 -1.974046580489E+000  2.047068514584E+000
  9.836689940782E-004  1.921516686852E+000 -1.973663817665E+000  2.046731325812E+000
  1.190403382016E-003  1.921108706406E+000 -1.973240726450E+000  2.046358546281E+000
  1.416892087541E-003  1.920661842150E+000 -1.972777295601E+000  2.045950146864E+000
  1.663152957245E-003  1.920176086331E+000 -1.972273512815E+000  2.045506095675E+000
  1.929205402573E-003  1.919651430529E+000 -1.971729364734E+000  2.045026358075E+000
  2.215070403073E-003  1.919087865665E+000 -1.971144836949E+000  2.044510896674E+000
  2.520770509919E-003  1.918485382001E+000 -1.970519914005E+000  2.043959671341E+000
  2.846329849692E-003  1.917843969147E+000 -1.969854579400E+000  2.043372639207E+000
  3.191774128432E-003  1.917163616060E+000 -1.969148815599E+000  2.042749754667E+000
  3.557130635959E-003  1.916444311050E+000 -1.968402604029E+000  2.042090969395E+000
  3.942428250463E-003  1.915686041784E+000 -1.967615925090E+000  2.041396232344E+000
  4.347697443358E-003  1.914888795288E+000 -1.966788758160E+000  2.040665489755E+000
  4.772970284417E-003  1.914052557957E+000 -1.965921081601E+000  2.039898685165E+000
  5.218280447175E-003  1.913177315550E+000 -1.965012872761E+000  2.039095759416E+000
  5.683663214611E-003  1.912263053206E+000 -1.964064107987E+000  2.038256650663E+000
  6.169155485101E-003  1.911309755440E+000 -1.963074762628E+000  2.037381294381E+000
  6.674795778653E-003  1.910317406153E+000 -1.962044811042E+000  2.036469623378E+000
  7.200624243425E-003  1.909285988635E+000 -1.960974226604E+000  2.035521567801E+000
  7.746682662519E-003  1.908215485576E+000 -1.959862981716E+000  2.034537055152E+000
  8.313014461060E-003  1.907105879065E+000 -1.958711047813E+000  2.033516010290E+000
  8.899664713569E-003  1.905957150599E+000 -1.957518395369E+000  2.032458355453E+000
  9.506680151615E-003  1.904769281093E+000 -1.956284993914E+000  2.031364010260E+000
  1.013410917176E-002  1.903542250883E+000 -1.955010812033E+000  2.030232891730E+000
  1.078200184380E-002  1.902276039732E+000 -1.953695817384E+000  2.029064914293E+000
  1.145040991929E-002  1.900970626843E+000 -1.952339976703E+000  2.027859989800E+000
  1.213938684040E-002  1.899625990861E+000 -1.950943255815E+000  2.026618027543E+000
  1.284898774901E-002  1.898242109881E+000 -1.949505619646E+000  2.025338934264E+000
  1.357926949620E-002  1.896818961462E+000 -1.948027032236E+000  2.024022614173E+000
  1.433029065191E-002  1.895356522630E+000 -1.946507456745E+000  2.022668968961E+000
  1.510211151509E-002  1.893854769886E+000 -1.944946855469E+000  2.021277897819E+000
  1.589479412397E-002  1.892313679219E+000 -1.943345189850E+000  2.019849297453E+000
  1.670840226680E-002  1.890733226114E+000 -1.941702420490E+000  2.018383062100E+000
  1.754300149280E-002  1.889113385561E+000 -1.940018507165E+000  2.016879083549E+000
  1.839865912351E-002  1.887454132062E+000 -1.938293408834E+000  2.015337251156E+000
  1.927544426443E-002  1.885755439648E+000 -1.936527083658E+000  2.013757451865E+000
  2.017342781695E-002  1.884017281881E+000 -1.934719489012E+000  2.012139570227E+000
  2.109268249069E-002  1.882239631874E+000 -1.932870581498E+000  2.010483488422E+000
  2.203328281612E-002  1.880422462293E+000 -1.930980316963E+000  2.008789086275E+000
  2.299530515754E-002  1.878565745374E+000 -1.929048650513E+000  2.007056241285E+000
  2.397882772639E-002  1.876669452933E+000 -1.927075536528E+000  2.005284828642E+000
  2.498393059493E-002  1.874733556380E+000 -1.925060928682E+000  2.003474721250E+000
  2.601069571024E-002  1.872758026727E+000 -1.923004779954E+000  2.001625789753E+000
  2.705920690860E-002  1.870742834604E+000 -1.920907042652E+000  1.999737902560E+000
  2.812954993023E-002  1.868687950272E+000 -1.918767668426E+000  1.997810925867E+000
  2.922181243436E-002  1.866593343634E+000 -1.916586608288E+000  1.995844723686E+000
  3.033608401473E-002  1.864458984252E+000 -1.914363812631E+000  1.993839157869E+000
  3.147245621542E-002  1.862284841357E+000 -1.912099231246E+000  1.991794088139E+000
  3.263102254705E-002  1.860070883867E+000 -1.909792813346E+000  1.989709372115E+000
  3.381187850339E-002  1.857817080400E+000 -1.907444507583E+000  1.987584865343E+000
  3.501512157837E-002  1.855523399290E+000 -1.905054262069E+000  1.985420421326E+000
  3.624085128345E-002  1.853189808600E+000 -1.902622024398E+000  1.983215891553E+000
  3.748916916538E-002  1.850816276142E+000 -1.900147741669E+000  1.980971125533E+000
  3.876017882444E-002  1.848402769488E+000 -1.897631360507E+000  1.978685970826E+000
  4.005398593302E-002  1.845949255994E+000 -1.895072827083E+000  1.976360273079E+000
  4.137069825459E-002  1.843455702807E+000 -1.892472087145E+000  1.973993876057E+000
