# 1st line: number of mesh points
# rho and r_seitz are calculated from total density
# zeta and r_seitz only correct of rho > 1d-12

# abcissa rho drho ddrho zeta r_seitz
500
  9.830308526563E-006  1.622158800260E+003 -1.970730614356E+004  2.452221092829E+005  2.600624038662E-005  1.227465504349E-001
  3.932200719722E-005  1.621577704955E+003 -1.970007548758E+004  2.451298468756E+005  2.600629358623E-005  1.227612108333E-001
  8.847741541467E-005  1.620609635788E+003 -1.968802980788E+004  2.449761472634E+005  2.600638155515E-005  1.227856497204E-001
  1.573003992805E-004  1.619255226838E+003 -1.967117721908E+004  2.447611169677E+005  2.600650324616E-005  1.228198744336E-001
  2.457963722418E-004  1.617515364938E+003 -1.964952907007E+004  2.444849049626E+005  2.600665719451E-005  1.228638952516E-001
  3.539722959954E-004  1.615391188807E+003 -1.962309993253E+004  2.441477025181E+005  2.600684151127E-005  1.229177254000E-001
  4.818366816529E-004  1.612884087926E+003 -1.959190758606E+004  2.437497430006E+005  2.600705388722E-005  1.229813810596E-001
  6.293995911626E-004  1.609995701178E+003 -1.955597300015E+004  2.432913016278E+005  2.600729158820E-005  1.230548813756E-001
  7.966726389935E-004  1.606727915230E+003 -1.951532031288E+004  2.427726951815E+005  2.600755145149E-005  1.231382484692E-001
  9.836689940782E-004  1.603082862684E+003 -1.946997680643E+004  2.421942816759E+005  2.600782988732E-005  1.232315074505E-001
  1.190403382016E-003  1.599062919983E+003 -1.941997287941E+004  2.415564599836E+005  2.600812287163E-005  1.233346864333E-001
  1.416892087541E-003  1.594670705079E+003 -1.936534201604E+004  2.408596694194E+005  2.600842594420E-005  1.234478165523E-001
  1.663152957245E-003  1.589909074869E+003 -1.930612075228E+004  2.401043892816E+005  2.600873420675E-005  1.235709319810E-001
  1.929205402573E-003  1.584781122394E+003 -1.924234863883E+004  2.392911383527E+005  2.600904231547E-005  1.237040699524E-001
  2.215070403073E-003  1.579290173813E+003 -1.917406820119E+004  2.384204743594E+005  2.600934447949E-005  1.238472707812E-001
  2.520770509919E-003  1.573439785156E+003 -1.910132489669E+004  2.374929933920E+005  2.600963445366E-005  1.240005778876E-001
  2.846329849692E-003  1.567233738848E+003 -1.902416706870E+004  2.365093292859E+005  2.600990553335E-005  1.241640378236E-001
  3.191774128432E-003  1.560676040021E+003 -1.894264589792E+004  2.354701529636E+005  2.601015055227E-005  1.243377003004E-001
  3.557130635959E-003  1.553770912616E+003 -1.885681535090E+004  2.343761717396E+005  2.601036187314E-005  1.245216182190E-001
  3.942428250463E-003  1.546522795273E+003 -1.876673212586E+004  2.332281285893E+005  2.601053138095E-005  1.247158477012E-001
  4.347697443358E-003  1.538936337020E+003 -1.867245559582E+004  2.320268013811E+005  2.601065047787E-005  1.249204481240E-001
  4.772970284417E-003  1.531016392768E+003 -1.857404774918E+004  2.307730020747E+005  2.601071007494E-005  1.251354821552E-001
  5.218280447175E-003  1.522768018609E+003 -1.847157312776E+004  2.294675758855E+005  2.601070058532E-005  1.253610157914E-001
  5.683663214611E-003  1.514196466933E+003 -1.836509876243E+004  2.281114004161E+005  2.601061191428E-005  1.255971183979E-001
  6.169155485101E-003  1.505307181357E+003 -1.825469410639E+004  2.267053847572E+005  2.601043345387E-005  1.258438627514E-001
  6.674795778653E-003  1.496105791493E+003 -1.814043096614E+004  2.252504685572E+005  2.601015407125E-005  1.261013250838E-001
  7.200624243425E-003  1.486598107532E+003 -1.802238343032E+004  2.237476210634E+005  2.600976209961E-005  1.263695851292E-001
  7.746682662519E-003  1.476790114682E+003 -1.790062779642E+004  2.221978401351E+005  2.600924532923E-005  1.266487261728E-001
  8.313014461060E-003  1.466687967437E+003 -1.777524249550E+004  2.206021512298E+005  2.600859099628E-005  1.269388351021E-001
  8.899664713569E-003  1.456297983712E+003 -1.764630801498E+004  2.189616063648E+005  2.600778577369E-005  1.272400024605E-001
  9.506680151615E-003  1.445626638826E+003 -1.751390681969E+004  2.172772830541E+005  2.600681575770E-005  1.275523225035E-001
  1.013410917176E-002  1.434680559355E+003 -1.737812327106E+004  2.155502832228E+005  2.600566645609E-005  1.278758932572E-001
  1.078200184380E-002  1.423466516867E+003 -1.723904354485E+004  2.137817321008E+005  2.600432277839E-005  1.282108165796E-001
  1.145040991929E-002  1.411991421520E+003 -1.709675554723E+004  2.119727770959E+005  2.600276902244E-005  1.285571982240E-001
  1.213938684040E-002  1.400262315568E+003 -1.695134882957E+004  2.101245866486E+005  2.600098885693E-005  1.289151479060E-001
  1.284898774901E-002  1.388286366751E+003 -1.680291450182E+004  2.082383490708E+005  2.599896531305E-005  1.292847793720E-001
  1.357926949620E-002  1.376070861597E+003 -1.665154514472E+004  2.063152713678E+005  2.599668076936E-005  1.296662104717E-001
  1.433029065191E-002  1.363623198627E+003 -1.649733472096E+004  2.043565780468E+005  2.599411693159E-005  1.300595632329E-001
  1.510211151509E-002  1.350950881491E+003 -1.634037848531E+004  2.023635099132E+005  2.599125482445E-005  1.304649639392E-001
  1.589479412397E-002  1.338061512027E+003 -1.618077289385E+004  2.003373228552E+005  2.598807477221E-005  1.308825432109E-001
  1.670840226680E-002  1.324962783254E+003 -1.601861551250E+004  1.982792866196E+005  2.598455637723E-005  1.313124360895E-001
  1.754300149280E-002  1.311662472316E+003 -1.585400492488E+004  1.961906835790E+005  2.598067851371E-005  1.317547821242E-001
  1.839865912351E-002  1.298168433373E+003 -1.568704063954E+004  1.940728074932E+005  2.597641930030E-005  1.322097254633E-001
