# 1st line: number of mesh points
# abcissa nuclear coulomb dft-vxc_up dft-vxc_down
500
  9.830308526563E-006 -3.051786209856E+005  5.698910098090E+000 -2.595996179511E+003 -2.596006788114E+003
  3.932200719722E-005 -7.629315525408E+004  5.698910055615E+000 -6.508519916942E+002 -6.508546385163E+002
  8.847741541467E-005 -3.390695790491E+004  5.698909871653E+000 -2.906398907502E+002 -2.906410631688E+002
  1.573003992805E-004 -1.907178884302E+004  5.698909376457E+000 -1.645654022829E+002 -1.645660586609E+002
  2.457963722418E-004 -1.220522488855E+004  5.698908332517E+000 -1.062106470609E+002 -1.062110645864E+002
  3.539722959954E-004 -8.475239542586E+003  5.698906434663E+000 -7.451147308380E+001 -7.451176086297E+001
  4.818366816529E-004 -6.226176034811E+003  5.698903310227E+000 -5.539756405709E+001 -5.539777360402E+001
  6.293995911626E-004 -4.766447328729E+003  5.698898519219E+000 -4.299158568704E+001 -4.299174445895E+001
  7.966726389935E-004 -3.765662146738E+003  5.698891554561E+000 -3.448576415934E+001 -3.448588812082E+001
  9.836689940782E-004 -3.049806406485E+003  5.698881842329E+000 -2.840127055343E+001 -2.840136961596E+001
  1.190403382016E-003 -2.520154130374E+003  5.698868742050E+000 -2.389909905475E+001 -2.389917969565E+001
  1.416892087541E-003 -2.117310151125E+003  5.698851547018E+000 -2.047449002847E+001 -2.047455665899E+001
  1.663152957245E-003 -1.803802823385E+003  5.698829484654E+000 -1.780899715182E+001 -1.780905287975E+001
  1.929205402573E-003 -1.555044370080E+003  5.698801716893E+000 -1.569366546131E+001 -1.569371253917E+001
  2.215070403073E-003 -1.354358758005E+003  5.698767340605E+000 -1.398677660249E+001 -1.398681670273E+001
  2.520770509919E-003 -1.190112304232E+003  5.698725388055E+000 -1.258946377863E+001 -1.258949816899E+001
  2.846329849692E-003 -1.053988876351E+003  5.698674827385E+000 -1.143105383442E+001 -1.143108349340E+001
  3.191774128432E-003 -9.399161341890E+002  5.698614563143E+000 -1.045994210467E+001 -1.045996779951E+001
  3.557130635959E-003 -8.433763915423E+002  5.698543436831E+000 -9.637735890377E+000 -9.637758231203E+000
  3.942428250463E-003 -7.609523393730E+002  5.698460227496E+000 -8.935393864971E+000 -8.935413343020E+000
  4.347697443358E-003 -6.900204163432E+002  5.698363652350E+000 -8.330620236120E+000 -8.330637251372E+000
  4.772970284417E-003 -6.285394253961E+002  5.698252367418E+000 -7.806068339876E+000 -7.806083221310E+000
  5.218280447175E-003 -5.749020257476E+002  5.698124968225E+000 -7.348078570735E+000 -7.348091591417E+000
  5.683663214611E-003 -5.278286004504E+002  5.697979990510E+000 -6.945776433271E+000 -6.945787821759E+000
  6.169155485101E-003 -4.862902235558E+002  5.697815910977E+000 -6.590417891724E+000 -6.590427840784E+000
  6.674795778653E-003 -4.494519532110E+002  5.697631148070E+000 -6.274907456095E+000 -6.274916129450E+000
  7.200624243425E-003 -4.166305446002E+002  5.697424062784E+000 -5.993438812799E+000 -5.993446350407E+000
  7.746682662519E-003 -3.872625394242E+002  5.697192959509E+000 -5.741223638583E+000 -5.741230160802E+000
  8.313014461060E-003 -3.608799207619E+002  5.696936086897E+000 -5.514284707538E+000 -5.514290318447E+000
  8.899664713569E-003 -3.370913508040E+002  5.696651638771E+000 -5.309296443191E+000 -5.309301233258E+000
  9.506680151615E-003 -3.155675748164E+002  5.696337755049E+000 -5.123460876608E+000 -5.123464924848E+000
  1.013410917176E-002 -2.960299666359E+002  5.695992522717E+000 -4.954410302258E+000 -4.954413677997E+000
  1.078200184380E-002 -2.782414660527E+002  5.695613976811E+000 -4.800130260925E+000 -4.800133025240E+000
  1.145040991929E-002 -2.619993538351E+002  5.695200101446E+000 -4.658898139505E+000 -4.658900346425E+000
  1.213938684040E-002 -2.471294505598E+002  5.694748830860E+000 -4.529233870777E+000 -4.529235568272E+000
  1.284898774901E-002 -2.334814273779E+002  5.694258050499E+000 -4.409860082769E+000 -4.409861313582E+000
  1.357926949620E-002 -2.209249916456E+002  5.693725598123E+000 -4.299669683010E+000 -4.299670485353E+000
  1.433029065191E-002 -2.093467657336E+002  5.693149264935E+000 -4.197699333647E+000 -4.197699741788E+000
  1.510211151509E-002 -1.986477186983E+002  5.692526796754E+000 -4.103107624961E+000 -4.103107669725E+000
  1.589479412397E-002 -1.887410416644E+002  5.691855895197E+000 -4.015157019690E+000 -4.015156728883E+000
  1.670840226680E-002 -1.795503814247E+002  5.691134218901E+000 -3.933198841599E+000 -3.933198240374E+000
  1.754300149280E-002 -1.710083648589E+002  5.690359384762E+000 -3.856660735533E+000 -3.856659846700E+000
  1.839865912351E-002 -1.630553607119E+002  5.689528969208E+000 -3.785036144620E+000 -3.785034988913E+000
  1.927544426443E-002 -1.556384360767E+002  5.688640509493E+000 -3.717875442138E+000 -3.717874038456E+000
  2.017342781695E-002 -1.487104733624E+002  5.687691505016E+000 -3.654778427252E+000 -3.654776792853E+000
  2.109268249069E-002 -1.422294201472E+002  5.686679418667E+000 -3.595387950034E+000 -3.595386100716E+000
  2.203328281612E-002 -1.361576495449E+002  5.685601678193E+000 -3.539384475673E+000 -3.539382425926E+000
  2.299530515754E-002 -1.304614128600E+002  5.684455677597E+000 -3.486481432987E+000 -3.486479196128E+000
  2.397882772639E-002 -1.251103696240E+002  5.683238778547E+000 -3.436421220533E+000 -3.436418808827E+000
  2.498393059493E-002 -1.200771827556E+002  5.681948311820E+000 -3.388971766179E+000 -3.388969190940E+000
  2.601069571024E-002 -1.153371687332E+002  5.680581578760E+000 -3.343923554178E+000 -3.343920825863E+000
