# 1st line: number of mesh points
# rho and r_seitz are calculated from total density
# zeta and r_seitz only correct of rho > 1d-12

# abcissa rho drho ddrho zeta r_seitz
500
  9.830308526563E-006  3.972389694331E+003 -6.431940414012E+004  1.061111463943E+006  0.000000000000E+000  9.106604370666E-002
  3.932200719722E-005  3.970493267225E+003 -6.428811791483E+004  1.060585647695E+006  0.000000000000E+000  9.108054002687E-002
  8.847741541467E-005  3.967334439515E+003 -6.423600592293E+004  1.059709831920E+006  0.000000000000E+000  9.110470666515E-002
  1.573003992805E-004  3.962916034661E+003 -6.416311569260E+004  1.058484832746E+006  0.000000000000E+000  9.113855278299E-002
  2.457963722418E-004  3.957242000037E+003 -6.406951366899E+004  1.056911791094E+006  0.000000000000E+000  9.118209121574E-002
  3.539722959954E-004  3.950317401473E+003 -6.395528512008E+004  1.054992171029E+006  0.000000000000E+000  9.123533848184E-002
  4.818366816529E-004  3.942148416250E+003 -6.382053401606E+004  1.052727757633E+006  0.000000000000E+000  9.129831479469E-002
  6.293995911626E-004  3.932742324571E+003 -6.366538288217E+004  1.050120654431E+006  0.000000000000E+000  9.137104407731E-002
  7.966726389935E-004  3.922107499512E+003 -6.348997262562E+004  1.047173280343E+006  0.000000000000E+000  9.145355397953E-002
  9.836689940782E-004  3.910253395474E+003 -6.329446233659E+004  1.043888366192E+006  0.000000000000E+000  9.154587589804E-002
  1.190403382016E-003  3.897190535167E+003 -6.307902906386E+004  1.040268950764E+006  0.000000000000E+000  9.164804499905E-002
  1.416892087541E-003  3.882930495128E+003 -6.284386756542E+004  1.036318376433E+006  0.000000000000E+000  9.176010024377E-002
  1.663152957245E-003  3.867485889821E+003 -6.258919003454E+004  1.032040284346E+006  0.000000000000E+000  9.188208441667E-002
  1.929205402573E-003  3.850870354332E+003 -6.231522580172E+004  1.027438609197E+006  0.000000000000E+000  9.201404415652E-002
  2.215070403073E-003  3.833098525696E+003 -6.202222101322E+004  1.022517573585E+006  0.000000000000E+000  9.215602999034E-002
  2.520770509919E-003  3.814186022887E+003 -6.171043828650E+004  1.017281681967E+006  0.000000000000E+000  9.230809637015E-002
  2.846329849692E-003  3.794149425511E+003 -6.138015634355E+004  1.011735714226E+006  0.000000000000E+000  9.247030171275E-002
  3.191774128432E-003  3.773006251231E+003 -6.103166962237E+004  1.005884718860E+006  0.000000000000E+000  9.264270844239E-002
  3.557130635959E-003  3.750774931967E+003 -6.066528786764E+004  9.997340058026E+005  0.000000000000E+000  9.282538303650E-002
  3.942428250463E-003  3.727474788926E+003 -6.028133570112E+004  9.932891388921E+005  0.000000000000E+000  9.301839607446E-002
  4.347697443358E-003  3.703126006479E+003 -5.988015217264E+004  9.865559280053E+005  0.000000000000E+000  9.322182228956E-002
  4.772970284417E-003  3.677749604957E+003 -5.946209029246E+004  9.795404208623E+005  0.000000000000E+000  9.343574062406E-002
  5.218280447175E-003  3.651367412397E+003 -5.902751654581E+004  9.722488945255E+005  0.000000000000E+000  9.366023428754E-002
  5.683663214611E-003  3.624002035296E+003 -5.857681039054E+004  9.646878466035E+005  0.000000000000E+000  9.389539081858E-002
  6.169155485101E-003  3.595676828418E+003 -5.811036373875E+004  9.568639861782E+005  0.000000000000E+000  9.414130214977E-002
  6.674795778653E-003  3.566415863715E+003 -5.762858042327E+004  9.487842244704E+005  0.000000000000E+000  9.439806467621E-002
  7.200624243425E-003  3.536243898399E+003 -5.713187565006E+004  9.404556652617E+005  0.000000000000E+000  9.466577932750E-002
  7.746682662519E-003  3.505186342243E+003 -5.662067543733E+004  9.318855950895E+005  0.000000000000E+000  9.494455164341E-002
  8.313014461060E-003  3.473269224150E+003 -5.609541604254E+004  9.230814732327E+005  0.000000000000E+000  9.523449185319E-002
  8.899664713569E-003  3.440519158051E+003 -5.555654337818E+004  9.140509215070E+005  0.000000000000E+000  9.553571495865E-002
  9.506680151615E-003  3.406963308196E+003 -5.500451241736E+004  9.048017138859E+005  0.000000000000E+000  9.584834082118E-002
  1.013410917176E-002  3.372629353891E+003 -5.443978659032E+004  8.953417659694E+005  0.000000000000E+000  9.617249425274E-002
  1.078200184380E-002  3.337545453744E+003 -5.386283717280E+004  8.856791243155E+005  0.000000000000E+000  9.650830511084E-002
  1.145040991929E-002  3.301740209479E+003 -5.327414266745E+004  8.758219556556E+005  0.000000000000E+000  9.685590839786E-002
  1.213938684040E-002  3.265242629378E+003 -5.267418817925E+004  8.657785360122E+005  0.000000000000E+000  9.721544436455E-002
  1.284898774901E-002  3.228082091419E+003 -5.206346478603E+004  8.555572397378E+005  0.000000000000E+000  9.758705861801E-002
  1.357926949620E-002  3.190288306158E+003 -5.144246890524E+004  8.451665284941E+005  0.000000000000E+000  9.797090223418E-002
  1.433029065191E-002  3.151891279434E+003 -5.081170165791E+004  8.346149401914E+005  0.000000000000E+000  9.836713187504E-002
  1.510211151509E-002  3.112921274939E+003 -5.017166823103E+004  8.239110779055E+005  0.000000000000E+000  9.877590991060E-002
  1.589479412397E-002  3.073408776737E+003 -4.952287723927E+004  8.130635987937E+005  0.000000000000E+000  9.919740454583E-002
  1.670840226680E-002  3.033384451770E+003 -4.886584008722E+004  8.020812030258E+005  0.000000000000E+000  9.963178995264E-002
  1.754300149280E-002  2.992879112426E+003 -4.820107033319E+004  7.909726227516E+005  0.000000000000E+000  1.000792464072E-001
  1.839865912351E-002  2.951923679233E+003 -4.752908305550E+004  7.797466111213E+005  0.000000000000E+000  1.005399604326E-001
