# 1st line: number of mesh points
# abcissa wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   0 , Occupation=   1.0000
  9.830308526563E-006  1.922943732397E+000 -1.975099646378E+000  2.047815309722E+000
  3.932200719722E-005  1.922885484244E+000 -1.975039253609E+000  2.047762199856E+000
  8.847741541467E-005  1.922788402857E+000 -1.974938597197E+000  2.047673678761E+000
  1.573003992805E-004  1.922652486539E+000 -1.974797674450E+000  2.047549739462E+000
  2.457963722418E-004  1.922477732915E+000 -1.974616481595E+000  2.047390372192E+000
  3.539722959954E-004  1.922264138932E+000 -1.974395013787E+000  2.047195564397E+000
  4.818366816529E-004  1.922011700861E+000 -1.974133265105E+000  2.046965300738E+000
  6.293995911626E-004  1.921720414298E+000 -1.973831228556E+000  2.046699563092E+000
  7.966726389935E-004  1.921390274165E+000 -1.973488896076E+000  2.046398330552E+000
  9.836689940782E-004  1.921021274711E+000 -1.973106258533E+000  2.046061579433E+000
  1.190403382016E-003  1.920613409517E+000 -1.972683305728E+000  2.045689283277E+000
  1.416892087541E-003  1.920166671495E+000 -1.972220026399E+000  2.045281412850E+000
  1.663152957245E-003  1.919681052889E+000 -1.971716408225E+000  2.044837936154E+000
  1.929205402573E-003  1.919156545282E+000 -1.971172437827E+000  2.044358818423E+000
  2.215070403073E-003  1.918593139596E+000 -1.970588100774E+000  2.043844022136E+000
  2.520770509919E-003  1.917990826096E+000 -1.969963381584E+000  2.043293507017E+000
  2.846329849692E-003  1.917349594391E+000 -1.969298263733E+000  2.042707230041E+000
  3.191774128432E-003  1.916669433440E+000 -1.968592729655E+000  2.042085145444E+000
  3.557130635959E-003  1.915950331555E+000 -1.967846760750E+000  2.041427204723E+000
  3.942428250463E-003  1.915192276405E+000 -1.967060337387E+000  2.040733356648E+000
  4.347697443358E-003  1.914395255018E+000 -1.966233438911E+000  2.040003547268E+000
  4.772970284417E-003  1.913559253788E+000 -1.965366043650E+000  2.039237719917E+000
  5.218280447175E-003  1.912684258481E+000 -1.964458128917E+000  2.038435815226E+000
  5.683663214611E-003  1.911770254233E+000 -1.963509671022E+000  2.037597771124E+000
  6.169155485101E-003  1.910817225564E+000 -1.962520645275E+000  2.036723522858E+000
  6.674795778653E-003  1.909825156377E+000 -1.961491025993E+000  2.035813002992E+000
  7.200624243425E-003  1.908794029965E+000 -1.960420786511E+000  2.034866141424E+000
  7.746682662519E-003  1.907723829019E+000 -1.959309899187E+000  2.033882865391E+000
  8.313014461060E-003  1.906614535630E+000 -1.958158335409E+000  2.032863099486E+000
  8.899664713569E-003  1.905466131302E+000 -1.956966065609E+000  2.031806765664E+000
  9.506680151615E-003  1.904278596949E+000 -1.955733059265E+000  2.030713783257E+000
  1.013410917176E-002  1.903051912910E+000 -1.954459284914E+000  2.029584068983E+000
  1.078200184380E-002  1.901786058954E+000 -1.953144710164E+000  2.028417536963E+000
  1.145040991929E-002  1.900481014285E+000 -1.951789301698E+000  2.027214098732E+000
  1.213938684040E-002  1.899136757551E+000 -1.950393025287E+000  2.025973663253E+000
  1.284898774901E-002  1.897753266854E+000 -1.948955845805E+000  2.024696136932E+000
  1.357926949620E-002  1.896330519754E+000 -1.947477727231E+000  2.023381423633E+000
  1.433029065191E-002  1.894868493280E+000 -1.945958632669E+000  2.022029424691E+000
  1.510211151509E-002  1.893367163939E+000 -1.944398524355E+000  2.020640038934E+000
  1.589479412397E-002  1.891826507725E+000 -1.942797363672E+000  2.019213162693E+000
  1.670840226680E-002  1.890246500126E+000 -1.941155111159E+000  2.017748689822E+000
  1.754300149280E-002  1.888627116136E+000 -1.939471726528E+000  2.016246511718E+000
  1.839865912351E-002  1.886968330263E+000 -1.937747168675E+000  2.014706517336E+000
  1.927544426443E-002  1.885270116541E+000 -1.935981395695E+000  2.013128593211E+000
  2.017342781695E-002  1.883532448541E+000 -1.934174364894E+000  2.011512623474E+000
  2.109268249069E-002  1.881755299376E+000 -1.932326032808E+000  2.009858489876E+000
  2.203328281612E-002  1.879938641721E+000 -1.930436355213E+000  2.008166071808E+000
  2.299530515754E-002  1.878082447818E+000 -1.928505287145E+000  2.006435246321E+000
  2.397882772639E-002  1.876186689488E+000 -1.926532782911E+000  2.004665888151E+000
  2.498393059493E-002  1.874251338145E+000 -1.924518796113E+000  2.002857869741E+000
  2.601069571024E-002  1.872276364810E+000 -1.922463279656E+000  2.001011061262E+000
  2.705920690860E-002  1.870261740119E+000 -1.920366185773E+000  1.999125330642E+000
  2.812954993023E-002  1.868207434339E+000 -1.918227466036E+000  1.997200543590E+000
  2.922181243436E-002  1.866113417380E+000 -1.916047071381E+000  1.995236563621E+000
  3.033608401473E-002  1.863979658811E+000 -1.913824952122E+000  1.993233252081E+000
  3.147245621542E-002  1.861806127872E+000 -1.911561057971E+000  1.991190468180E+000
  3.263102254705E-002  1.859592793487E+000 -1.909255338062E+000  1.989108069015E+000
  3.381187850339E-002  1.857339624282E+000 -1.906907740963E+000  1.986985909603E+000
  3.501512157837E-002  1.855046588600E+000 -1.904518214707E+000  1.984823842907E+000
  3.624085128345E-002  1.852713654511E+000 -1.902086706804E+000  1.982621719873E+000
  3.748916916538E-002  1.850340789837E+000 -1.899613164268E+000  1.980379389454E+000
  3.876017882444E-002  1.847927962160E+000 -1.897097533640E+000  1.978096698652E+000
  4.005398593302E-002  1.845475138841E+000 -1.894539761008E+000  1.975773492542E+000
  4.137069825459E-002  1.842982287041E+000 -1.891939792031E+000  1.973409614313E+000
