# 1st line: number of mesh points
# abcissa wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   0 , Occupation=   0.9990
  9.830308526563E-006  1.923285166979E+000 -1.975519203168E+000  2.048503230496E+000
  3.932200719722E-005  1.923226906452E+000 -1.975458790112E+000  2.048450041996E+000
  8.847741541467E-005  1.923129804444E+000 -1.975358099893E+000  2.048361389861E+000
  1.573003992805E-004  1.922993859256E+000 -1.975217129822E+000  2.048237267141E+000
  2.457963722418E-004  1.922819068515E+000 -1.975035876134E+000  2.048077664106E+000
  3.539722959954E-004  1.922605429167E+000 -1.974814333993E+000  2.047882568247E+000
  4.818366816529E-004  1.922352937486E+000 -1.974552497490E+000  2.047651964281E+000
  6.293995911626E-004  1.922061589067E+000 -1.974250359644E+000  2.047385834149E+000
  7.966726389935E-004  1.921731378834E+000 -1.973907912406E+000  2.047084157023E+000
  9.836689940782E-004  1.921362301038E+000 -1.973525146662E+000  2.046746909303E+000
  1.190403382016E-003  1.920954349260E+000 -1.973102052233E+000  2.046374064627E+000
  1.416892087541E-003  1.920507516413E+000 -1.972638617877E+000  2.045965593869E+000
  1.663152957245E-003  1.920021794746E+000 -1.972134831296E+000  2.045521465146E+000
  1.929205402573E-003  1.919497175840E+000 -1.971590679137E+000  2.045041643819E+000
  2.215070403073E-003  1.918933650622E+000 -1.971006146996E+000  2.044526092505E+000
  2.520770509919E-003  1.918331209357E+000 -1.970381219420E+000  2.043974771074E+000
  2.846329849692E-003  1.917689841657E+000 -1.969715879917E+000  2.043387636658E+000
  3.191774128432E-003  1.917009536484E+000 -1.969010110953E+000  2.042764643660E+000
  3.557130635959E-003  1.916290282151E+000 -1.968263893964E+000  2.042105743754E+000
  3.942428250463E-003  1.915532066331E+000 -1.967477209356E+000  2.041410885898E+000
  4.347697443358E-003  1.914734876054E+000 -1.966650036514E+000  2.040680016337E+000
  4.772970284417E-003  1.913898697718E+000 -1.965782353805E+000  2.039913078614E+000
  5.218280447175E-003  1.913023517090E+000 -1.964874138587E+000  2.039110013573E+000
  5.683663214611E-003  1.912109319312E+000 -1.963925367213E+000  2.038270759376E+000
  6.169155485101E-003  1.911156088905E+000 -1.962936015041E+000  2.037395251502E+000
  6.674795778653E-003  1.910163809776E+000 -1.961906056437E+000  2.036483422764E+000
  7.200624243425E-003  1.909132465221E+000 -1.960835464786E+000  2.035535203316E+000
  7.746682662519E-003  1.908062037936E+000 -1.959724212499E+000  2.034550520664E+000
  8.313014461060E-003  1.906952510016E+000 -1.958572271019E+000  2.033529299676E+000
  8.899664713569E-003  1.905803862966E+000 -1.957379610834E+000  2.032471462592E+000
  9.506680151615E-003  1.904616077707E+000 -1.956146201479E+000  2.031376929042E+000
  1.013410917176E-002  1.903389134582E+000 -1.954872011554E+000  2.030245616051E+000
  1.078200184380E-002  1.902123013362E+000 -1.953557008726E+000  2.029077438054E+000
  1.145040991929E-002  1.900817693257E+000 -1.952201159742E+000  2.027872306913E+000
  1.213938684040E-002  1.899473152918E+000 -1.950804430441E+000  2.026630131925E+000
  1.284898774901E-002  1.898089370453E+000 -1.949366785762E+000  2.025350819841E+000
  1.357926949620E-002  1.896666323425E+000 -1.947888189754E+000  2.024034274879E+000
  1.433029065191E-002  1.895203988869E+000 -1.946368605592E+000  2.022680398741E+000
  1.510211151509E-002  1.893702343296E+000 -1.944807995585E+000  2.021289090626E+000
  1.589479412397E-002  1.892161362705E+000 -1.943206321190E+000  2.019860247248E+000
  1.670840226680E-002  1.890581022589E+000 -1.941563543023E+000  2.018393762856E+000
  1.754300149280E-002  1.888961297946E+000 -1.939879620873E+000  2.016889529248E+000
  1.839865912351E-002  1.887302163290E+000 -1.938154513716E+000  2.015347435790E+000
  1.927544426443E-002  1.885603592661E+000 -1.936388179728E+000  2.013767369439E+000
  2.017342781695E-002  1.883865559632E+000 -1.934580576298E+000  2.012149214755E+000
  2.109268249069E-002  1.882088037325E+000 -1.932731660047E+000  2.010492853931E+000
  2.203328281612E-002  1.880270998417E+000 -1.930841386837E+000  2.008798166804E+000
  2.299530515754E-002  1.878414415156E+000 -1.928909711791E+000  2.007065030886E+000
  2.397882772639E-002  1.876518259369E+000 -1.926936589308E+000  2.005293321377E+000
  2.498393059493E-002  1.874582502477E+000 -1.924921973077E+000  2.003482911198E+000
  2.601069571024E-002  1.872607115502E+000 -1.922865816099E+000  2.001633671005E+000
  2.705920690860E-002  1.870592069089E+000 -1.920768070699E+000  1.999745469221E+000
  2.812954993023E-002  1.868537333509E+000 -1.918628688545E+000  1.997818172057E+000
  2.922181243436E-002  1.866442878678E+000 -1.916447620671E+000  1.995851643540E+000
  3.033608401473E-002  1.864308674170E+000 -1.914224817488E+000  1.993845745538E+000
  3.147245621542E-002  1.862134689229E+000 -1.911960228809E+000  1.991800337790E+000
  3.263102254705E-002  1.859920892787E+000 -1.909653803868E+000  1.989715277931E+000
  3.381187850339E-002  1.857667253474E+000 -1.907305491337E+000  1.987590421524E+000
  3.501512157837E-002  1.855373739638E+000 -1.904915239352E+000  1.985425622089E+000
  3.624085128345E-002  1.853040319357E+000 -1.902482995528E+000  1.983220731134E+000
  3.748916916538E-002  1.850666960454E+000 -1.900008706987E+000  1.980975598188E+000
  3.876017882444E-002  1.848253630519E+000 -1.897492320376E+000  1.978690070828E+000
  4.005398593302E-002  1.845800296918E+000 -1.894933781893E+000  1.976363994721E+000
  4.137069825459E-002  1.843306926817E+000 -1.892333037307E+000  1.973997213653E+000
