# 1st line: number of mesh points
# abcissa wavefunction wavefunction_1st wavefunction_2nd
500
# Principal QN=   1 , l=   1 , Occupation=   2.0000
  9.830308526563E-006  6.126013611851E-005  6.231587743775E+000 -3.530731064281E+001
  3.932200719722E-005  2.450248903643E-004  6.230546543935E+000 -3.530237877008E+001
  8.847741541467E-005  5.512473026995E-004  6.228811443107E+000 -3.529415968389E+001
  1.573003992805E-004  9.798491140217E-004  6.226382789653E+000 -3.528265443726E+001
  2.457963722418E-004  1.530720777617E-003  6.223261071279E+000 -3.526786450543E+001
  3.539722959954E-004  2.203721475201E-003  6.219446915035E+000 -3.524979178683E+001
  4.818366816529E-004  2.998679137582E-003  6.214941087322E+000 -3.522843860432E+001
  6.293995911626E-004  3.915390469941E-003  6.209744493884E+000 -3.520380770678E+001
  7.966726389935E-004  4.953620981770E-003  6.203858179816E+000 -3.517590227092E+001
  9.836689940782E-004  6.113105021494E-003  6.197283329558E+000 -3.514472590333E+001
  1.190403382016E-003  7.393545815797E-003  6.190021266894E+000 -3.511028264288E+001
  1.416892087541E-003  8.794615513704E-003  6.182073454951E+000 -3.507257696335E+001
  1.663152957245E-003  1.031595523544E-002  6.173441496190E+000 -3.503161377629E+001
  1.929205402573E-003  1.195717512615E-002  6.164127132402E+000 -3.498739843417E+001
  2.215070403073E-003  1.371785441444E-002  6.154132244694E+000 -3.493993673377E+001
  2.520770509919E-003  1.559754147592E-002  6.143458853473E+000 -3.488923491986E+001
  2.846329849692E-003  1.759575390167E-002  6.132109118435E+000 -3.483529968899E+001
  3.191774128432E-003  1.971197857182E-002  6.120085338533E+000 -3.477813819370E+001
  3.557130635959E-003  2.194567173418E-002  6.107389951951E+000 -3.471775804681E+001
  3.942428250463E-003  2.429625908804E-002  6.094025536073E+000 -3.465416732596E+001
  4.347697443358E-003  2.676313587330E-002  6.079994807432E+000 -3.458737457842E+001
  4.772970284417E-003  2.934566696483E-002  6.065300621668E+000 -3.451738882607E+001
  5.218280447175E-003  3.204318697227E-002  6.049945973466E+000 -3.444421957051E+001
  5.683663214611E-003  3.485500034529E-002  6.033933996485E+000 -3.436787679849E+001
  6.169155485101E-003  3.778038148444E-002  6.017267963285E+000 -3.428837098740E+001
  6.674795778653E-003  4.081857485758E-002  5.999951285230E+000 -3.420571311099E+001
  7.200624243425E-003  4.396879512214E-002  5.981987512388E+000 -3.411991464522E+001
  7.746682662519E-003  4.723022725314E-002  5.963380333413E+000 -3.403098757428E+001
  8.313014461060E-003  5.060202667711E-002  5.944133575417E+000 -3.393894439674E+001
  8.899664713569E-003  5.408331941214E-002  5.924251203816E+000 -3.384379813180E+001
  9.506680151615E-003  5.767320221389E-002  5.903737322173E+000 -3.374556232571E+001
  1.013410917176E-002  6.137074272799E-002  5.882596172011E+000 -3.364425105822E+001
  1.078200184380E-002  6.517497964859E-002  5.860832132612E+000 -3.353987894920E+001
  1.145040991929E-002  6.908492288347E-002  5.838449720795E+000 -3.343246116528E+001
  1.213938684040E-002  7.309955372566E-002  5.815453590672E+000 -3.332201342657E+001
  1.284898774901E-002  7.721782503160E-002  5.791848533380E+000 -3.320855201344E+001
  1.357926949620E-002  8.143866140620E-002  5.767639476790E+000 -3.309209377335E+001
  1.433029065191E-002  8.576095939467E-002  5.742831485189E+000 -3.297265612768E+001
  1.510211151509E-002  9.018358768133E-002  5.717429758933E+000 -3.285025707858E+001
  1.589479412397E-002  9.470538729558E-002  5.691439634075E+000 -3.272491521580E+001
  1.670840226680E-002  9.932517182493E-002  5.664866581962E+000 -3.259664972359E+001
  1.754300149280E-002  1.040417276355E-001  5.637716208799E+000 -3.246548038741E+001
  1.839865912351E-002  1.088538140999E-001  5.609994255180E+000 -3.233142760074E+001
  1.927544426443E-002  1.137601638325E-001  5.581706595589E+000 -3.219451237176E+001
  2.017342781695E-002  1.187594829327E-001  5.552859237856E+000 -3.205475632993E+001
  2.109268249069E-002  1.238504512353E-001  5.523458322587E+000 -3.191218173257E+001
  2.203328281612E-002  1.290317225699E-001  5.493510122546E+000 -3.176681147117E+001
  2.299530515754E-002  1.343019250270E-001  5.463021042001E+000 -3.161866907777E+001
  2.397882772639E-002  1.396596612329E-001  5.431997616030E+000 -3.146777873101E+001
  2.498393059493E-002  1.451035086329E-001  5.400446509776E+000 -3.131416526216E+001
  2.601069571024E-002  1.506320197823E-001  5.368374517665E+000 -3.115785416091E+001
  2.705920690860E-002  1.562437226465E-001  5.335788562575E+000 -3.099887158095E+001
  2.812954993023E-002  1.619371209089E-001  5.302695694954E+000 -3.083724434541E+001
  2.922181243436E-002  1.677106942878E-001  5.269103091896E+000 -3.067299995199E+001
  3.033608401473E-002  1.735628988622E-001  5.235018056154E+000 -3.050616657791E+001
  3.147245621542E-002  1.794921674057E-001  5.200448015115E+000 -3.033677308455E+001
  3.263102254705E-002  1.854969097305E-001  5.165400519708E+000 -3.016484902188E+001
  3.381187850339E-002  1.915755130390E-001  5.129883243266E+000 -2.999042463248E+001
  3.501512157837E-002  1.977263422853E-001  5.093903980326E+000 -2.981353085538E+001
  3.624085128345E-002  2.039477405458E-001  5.057470645371E+000 -2.963419932947E+001
  3.748916916538E-002  2.102380293988E-001  5.020591271514E+000 -2.945246239662E+001
  3.876017882444E-002  2.165955093135E-001  4.983274009122E+000 -2.926835310436E+001
  4.005398593302E-002  2.230184600480E-001  4.945527124372E+000 -2.908190520829E+001
  4.137069825459E-002  2.295051410576E-001  4.907358997749E+000 -2.889315317398E+001
