# 1st line: number of mesh points
# rho and r_seitz are calculated from total density
# zeta and r_seitz only correct of rho > 1d-12

# abcissa rho drho ddrho zeta r_seitz
500
  9.830308526563E-006  1.757419976629E+002 -1.065842637949E+003  6.715043247802E+003  2.220010320090E-006  2.574830028272E-001
  3.932200719722E-005  1.757105670731E+002 -1.065644618946E+003  6.713752822187E+003  2.220025964593E-006  2.574983545129E-001
  8.847741541467E-005  1.756581929870E+002 -1.065314654537E+003  6.711602567097E+003  2.220052015133E-006  2.575239437944E-001
  1.573003992805E-004  1.755848907465E+002 -1.064852845587E+003  6.708593163745E+003  2.220088436138E-006  2.575597753812E-001
  2.457963722418E-004  1.754906818221E+002 -1.064259333258E+003  6.704725565458E+003  2.220135177893E-006  2.576058558691E-001
  3.539722959954E-004  1.753755938058E+002 -1.063534298950E+003  6.700000997297E+003  2.220192176287E-006  2.576621937426E-001
  4.818366816529E-004  1.752396604010E+002 -1.062677964234E+003  6.694420955581E+003  2.220259352799E-006  2.577287993783E-001
  6.293995911626E-004  1.750829214103E+002 -1.061690590770E+003  6.687987207295E+003  2.220336615048E-006  2.578056850486E-001
  7.966726389935E-004  1.749054227212E+002 -1.060572480207E+003  6.680701789397E+003  2.220423855640E-006  2.578928649267E-001
  9.836689940782E-004  1.747072162898E+002 -1.059323974069E+003  6.672567008020E+003  2.220520952956E-006  2.579903550919E-001
  1.190403382016E-003  1.744883601222E+002 -1.057945453627E+003  6.663585437559E+003  2.220627770555E-006  2.580981735355E-001
  1.416892087541E-003  1.742489182533E+002 -1.056437339753E+003  6.653759919667E+003  2.220744157230E-006  2.582163401679E-001
  1.663152957245E-003  1.739889607240E+002 -1.054800092763E+003  6.643093562129E+003  2.220869947299E-006  2.583448768263E-001
  1.929205402573E-003  1.737085635563E+002 -1.053034212241E+003  6.631589737644E+003  2.221004959755E-006  2.584838072826E-001
  2.215070403073E-003  1.734078087253E+002 -1.051140236853E+003  6.619252082496E+003  2.221148999128E-006  2.586331572531E-001
  2.520770509919E-003  1.730867841304E+002 -1.049118744137E+003  6.606084495119E+003  2.221301853562E-006  2.587929544078E-001
  2.846329849692E-003  1.727455835632E+002 -1.046970350294E+003  6.592091134565E+003  2.221463296978E-006  2.589632283813E-001
  3.191774128432E-003  1.723843066737E+002 -1.044695709943E+003  6.577276418861E+003  2.221633087311E-006  2.591440107841E-001
  3.557130635959E-003  1.720030589349E+002 -1.042295515883E+003  6.561645023269E+003  2.221810966535E-006  2.593353352149E-001
  3.942428250463E-003  1.716019516039E+002 -1.039770498824E+003  6.545201878437E+003  2.221996660943E-006  2.595372372732E-001
  4.347697443358E-003  1.711811016827E+002 -1.037121427111E+003  6.527952168454E+003  2.222189881254E-006  2.597497545735E-001
  4.772970284417E-003  1.707406318753E+002 -1.034349106435E+003  6.509901328802E+003  2.222390320566E-006  2.599729267593E-001
  5.218280447175E-003  1.702806705435E+002 -1.031454379522E+003  6.491055044204E+003  2.222597656782E-006  2.602067955187E-001
